,CL7R,CL1R,CL5R,MOD,CT2BIN,DEMOC,CL2R,FEMALE,COLGRD,CL9R,CON,WWWWHITE,SOMCOL,INDEP,BABS,REPUB,CL8R,AGE65PLM,COMHS,AGE4049M,IWER3,CD4A_A,W12EDUC3,PTYID3,W2TOTCL,WWWBLACK,STRATA,AGE3039,VPROUD,FIPCOM,DOG6R,LIB,DOG3R,AGE5059M,P17_A,CL7,W1TRUAM2,F3,DOG4R,CD7_A,WWWHOMLN,CD15,CT1A,PROUD,AGE1829,CL9,SEC5,COMPLET2,ADVDEG,GT2,CENSDIV,W2CIVLIB,EDUCAT4,WWWAGEC1,CL1,CL2,INCA,W1STATE,CL5,FIP2,X1,CL4A,WWWEDU3,INCOME,B1,MEANFR,CL6B,FIP1,WWWEDU5,CL10R,CD8,W2SECURE,SEC4,WWWHISP,CL8,WWWAGE,IWER1,CD6,CLPROP,WWWRACE3,WWWRACE4,NEWRACE,MNDOG,AGE6064M,V1_B,POLINT,RI2_A,LOPROU,B2,LTHS,DOG2R,USAWT2RC,DOG5R,USAWT1RV,DOG1R,WWWBRNUS,PFR5R,F5,PFR1R,DG3,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-0.75,-1.0,-1.0,1.0,-0.9999999999999999,0.1428571428571428,0.6000000000000001,0.3333333333333335,-1.0,0.0,-1.0,-0.9595959595959596,1.0,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,0.0,-0.3548387096774195,-0.2727272727272727,-0.33333333333333326,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.38181818181818183,-1.0,-1.0,-0.9795918367346939,0.0,0.0,-0.25,-1.0,-0.19999999999999973,0.0,0.1428571428571428,-0.5,1.0,-0.9999999999999999,0.4545454545454546,-0.75,-1,-0.9999999999999999,0.12121212121212133,1.0,-0.11111111111111116,-0.6944444444444999,-1,-0.9999999999999999,-1.0,-0.58333333333335,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-0.4346452394702859,-1.0,-0.5105875932525911,0.5,1.0,-0.75,-0.5,-0.7142857142857142,-0.25,1,0,1,1,0,1,1
647,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,1.0,1.0,1.0,-0.75,-1.0,-0.25,-1.0,-0.9999999999999999,0.7142857142857144,0.20000000000000018,0.3333333333333335,-0.75,-0.75,1.0,-0.9797979797979798,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,1.0,1.0,-1.0,0.0,0.41935483870967727,0.2727272727272727,-0.33333333333333326,-0.33333333333333326,0.1428571428571428,0.1428571428571428,1.0,-0.23636363636363644,-1.0,-1.0,-0.9591836734693877,0.5,0.0,-0.75,-1.0,-0.19999999999999973,0.5,-0.9999999999999999,-0.5,1.0,-0.9999999999999999,-0.09090909090909083,-0.75,-1,0.1428571428571428,-0.5151515151515151,1.0,-0.7777777777777778,0.6944444444444999,-1,-0.9999999999999999,-1.0,-0.1666666666666501,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,0.11533493966108832,-1.0,-0.32652627848539817,1.0,1.0,-0.5,-0.75,-0.4285714285714285,-0.75,1,0,1,1,1,1,1
1876,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-0.75,-1.0,-1.0,-1.0,-0.1428571428571428,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,0.0,-1.0,-0.9797979797979798,1.0,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,0.0,0.35483870967741926,0.2727272727272727,1.0,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.2727272727272728,0.33333333333333326,-1.0,-0.9387755102040817,0.5,1.0,0.25,-1.0,0.06666666666666687,0.5,-0.9999999999999999,0.5,1.0,1.0000000000000004,-0.09090909090909083,-1.0,-1,0.1428571428571428,-0.2727272727272725,1.0,-0.11111111111111116,0.25,-1,-0.9999999999999999,-1.0,-0.58333333333335,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.75,-0.5,-0.1428571428571428,-0.25,1,0,1,1,1,1,1
1134,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,1.0,1.0,-1.0,-0.75,-1.0,-0.25,-1.0,-0.9999999999999999,0.1428571428571428,0.6000000000000001,-0.33333333333333326,-1.0,-0.75,-1.0,-0.8181818181818181,1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,0.29032258064516125,-0.2727272727272727,-0.33333333333333326,-0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,-0.6000000000000001,-1.0,0.0,0.9999999999999998,0.5,0.0,0.0,-1.0,0.3333333333333335,0.5,0.1428571428571428,-0.5,1.0,-0.9999999999999999,0.4545454545454546,-1.0,-1,-0.9999999999999999,-0.6666666666666665,1.0,-0.11111111111111116,0.13888888888899986,-1,-0.9999999999999999,-1.0,-0.08333333333334991,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-0.042887562181153416,-1.0,-0.4220659171661537,1.0,1.0,-0.5,-0.75,-0.1428571428571428,-0.75,0,0,1,1,1,1,0
2027,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,1,0.0,-1.0,-1.0,1.0,-0.75,-1.0,0.0,-1.0,-0.1428571428571428,-0.9999999999999999,-1.0,-0.33333333333333326,-0.25,0.75,-1.0,-0.9595959595959596,-0.33333333333333326,1.0,-1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1.0,0.29032258064516125,0.4545454545454546,-0.33333333333333326,0.0,-0.9999999999999999,-0.9999999999999999,0.0,0.8181818181818181,0.33333333333333326,-1.0,-0.9591836734693877,0.0,0.0,-0.5,-1.0,0.3333333333333335,0.5,-0.9999999999999999,-0.5,1.0,1.0000000000000004,-0.2727272727272727,-0.75,-1,0.1428571428571428,-0.33333333333333326,1.0,-0.11111111111111116,0.5,0,-0.33333333333333326,0.0,0.5,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,0.5,-1.0,0.5,-1.0,1.0,1.0,-0.5,-0.75,-0.1428571428571428,-1.0,1,0,0,1,0,0,0
1622,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-0.5,-1.0,0.0,1.0,-0.9999999999999999,-0.9999999999999999,-1.0,1.0,-0.75,-0.75,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,0.75,-0.3548387096774195,0.8181818181818183,-0.33333333333333326,0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,0.9636363636363636,0.33333333333333326,-1.0,-0.9795918367346939,0.5,0.0,0.5,-1.0,-0.8666666666666666,0.5,-0.9999999999999999,-0.5,1.0,-0.9999999999999999,-0.6363636363636362,-0.75,-1,0.1428571428571428,-0.09090909090909083,1.0,-0.11111111111111116,1.0,-1,-0.9999999999999999,-1.0,0.5,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,0.5,-1.0,1.0,1.0,-1.0,-0.25,-0.7142857142857142,-1.0,0,0,1,1,1,1,1
1132,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-0.25,-1.0,-0.75,-1.0,-0.1428571428571428,0.1428571428571428,-0.6,-0.33333333333333326,-1.0,-0.75,-1.0,-0.8585858585858586,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,1.0,-1.0,1.0,0.0,-0.3548387096774195,-0.2727272727272727,1.0,0.6666666666666667,-0.9999999999999999,0.1428571428571428,-1.0,-0.38181818181818183,0.33333333333333326,-1.0,-0.9795918367346939,0.0,1.0,0.0,-1.0,-0.19999999999999973,-1.0,-0.9999999999999999,1.0,1.0,-0.9999999999999999,0.4545454545454546,-1.0,-1,0.1428571428571428,0.21212121212121238,1.0,-0.7777777777777778,0.13888888888899986,-1,-0.9999999999999999,-1.0,-0.5,1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-0.8416871776747992,-1.0,-0.8647091206787292,-0.5,1.0,-0.5,-0.75,-0.9999999999999999,-0.5,0,0,1,1,1,1,1
2800,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1.0000000000000002,-1,0.0,-1.0,1.0,1.0,0.0,-1.0,-0.75,1.0,-0.1428571428571428,0.1428571428571428,-1.0,0.3333333333333335,-1.0,0.0,-1.0,-0.9797979797979798,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,1.0,-1.0,0.29032258064516125,0.4545454545454546,1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,-1.0,0.8181818181818181,-1.0,-1.0,-0.9183673469387755,0.5,1.0,0.75,-1.0,-0.33333333333333326,0.5,-0.9999999999999999,1.0,1.0,-0.9999999999999999,-0.2727272727272727,-0.75,-1,0.1428571428571428,0.030303030303030498,1.0,0.5555555555555554,0.5,-1,-0.9999999999999999,-1.0,-0.4166666666666501,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-1.0,-1.0,-1.0,-0.5,1.0,-0.75,-0.5,-0.7142857142857142,-0.5,1,0,1,1,0,1,1
1447,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,-1.0,1.0,-0.25,-1.0,-0.25,-1.0,-0.9999999999999999,-0.9999999999999999,-0.19999999999999996,0.3333333333333335,-0.75,-0.75,-1.0,-0.9797979797979798,0.3333333333333335,1.0,1.0,-0.9999999999999999,0.3333333333333335,1.0,-1.0,-1.0,-0.29032258064516125,0.09090909090909105,-0.33333333333333326,-1.0,-0.9999999999999999,0.1428571428571428,0.75,-0.3090909090909091,0.33333333333333326,-1.0,-0.9591836734693877,-1.0,0.0,0.0,-1.0,0.06666666666666687,0.5,-0.9999999999999999,-0.5,-1.0,-0.9999999999999999,0.09090909090909105,-0.5,-1,0.1428571428571428,-0.9696969696969696,1.0,-0.11111111111111116,0.13888888888899986,-1,-0.9999999999999999,-1.0,-0.25,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,0.17028987287015118,-1.0,0.013088459247566409,-0.5,1.0,-0.75,-0.5,-0.4285714285714285,-0.75,0,0,0,0,1,0,1
1604,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-0.25,-1.0,0.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,1.0,0.0,-0.75,-1.0,-0.9595959595959596,1.0,-1.0,-1.0,-0.9999999999999999,1.0,-1.0,-1.0,0.0,0.9354838709677418,-0.09090909090909083,0.3333333333333335,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.7454545454545455,-1.0,-1.0,-0.9591836734693877,-1.0,0.0,0.25,-1.0,-0.9999999999999999,0.0,0.1428571428571428,0.0,-1.0,-0.9999999999999999,0.2727272727272727,-0.75,-1,0.1428571428571428,-0.2727272727272725,1.0,-0.11111111111111116,-0.25,-1,-0.9999999999999999,-1.0,0.75,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,0.5,-1.0,1.0,1.0,-1.0,-0.25,-0.9999999999999999,-1.0,1,0,0,0,0,0,0
642,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.8181818181818183,-1,1.0,1.0,1.0,1.0,0.0,-1.0,-0.25,-1.0,-0.9999999999999999,0.1428571428571428,0.20000000000000018,0.3333333333333335,0.0,-0.75,-1.0,-0.9595959595959596,0.3333333333333335,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,0.0,-0.935483870967742,0.4545454545454546,0.3333333333333335,-0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,0.49090909090909074,-1.0,-1.0,-0.9591836734693877,0.5,0.0,0.0,-1.0,-0.33333333333333326,0.5,-0.9999999999999999,0.0,1.0,-0.9999999999999999,-0.4545454545454545,-0.75,-1,-0.9999999999999999,-0.5151515151515151,1.0,-0.11111111111111116,0.13888888888899986,-1,-0.9999999999999999,-1.0,0.75,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-0.12767297721423432,0.5,-0.39229199920074176,0.5,1.0,-0.75,-0.5,-0.7142857142857142,-0.75,0,0,0,0,1,1,0
2712,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0000000000000002,1,0.0,-1.0,-1.0,-1.0,-0.25,1.0,-0.25,-1.0,0.7142857142857144,-0.9999999999999999,-1.0,-0.9999999999999999,-0.25,0.75,-1.0,-0.8585858585858586,-0.9999999999999999,1.0,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,-1.0,0.29032258064516125,-0.09090909090909083,0.3333333333333335,0.9999999999999998,-0.9999999999999999,-0.9999999999999999,-1.0,-0.6363636363636365,-1.0,0.0,-0.9183673469387755,0.0,0.0,0.75,0.0,0.8666666666666667,0.0,0.1428571428571428,0.0,1.0,-0.9999999999999999,0.2727272727272727,-1.0,-1,-0.9999999999999999,0.4242424242424243,1.0,-0.11111111111111116,-0.25,0,-0.33333333333333326,0.0,0.3333333333333499,-1.0,-0.75,1.0,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,0.5,-1.0,1.0,-1.0,-1.0,1.0,-0.25,-1.0,-0.1428571428571428,-0.75,0,0,0,0,0,1,0
220,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,-1.0,1.0,1.0,1.0,-0.75,-1.0,-1.0,-1.0,-0.1428571428571428,-0.9999999999999999,-0.19999999999999996,0.3333333333333335,-1.0,-0.75,1.0,-0.8383838383838383,-0.9999999999999999,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,1.0,0.0,0.29032258064516125,-1.0,1.0,-0.33333333333333326,0.1428571428571428,-0.9999999999999999,0.0,-0.6000000000000001,0.33333333333333326,-1.0,-0.9387755102040817,0.0,1.0,-0.5,-1.0,-0.33333333333333326,0.5,-0.9999999999999999,1.0,1.0,1.0000000000000004,-1.0,-0.75,-1,0.1428571428571428,-0.6969696969696968,1.0,-0.7777777777777778,0.6944444444444999,-1,-0.9999999999999999,-1.0,-0.3333333333333499,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,0.5,-0.9978205371975749,-0.5,1.0,-0.75,-0.5,-0.7142857142857142,-0.25,0,0,0,0,0,0,0
164,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,1.0,0.0,-0.75,1.0,-0.25,1.0,0.7142857142857144,0.1428571428571428,0.6000000000000001,-0.33333333333333326,-1.0,0.75,1.0,-0.8585858585858586,-0.9999999999999999,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,0.0,0.41935483870967727,-1.0,1.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,0.709090909090909,0.33333333333333326,-1.0,-0.9183673469387755,0.0,1.0,1.0,-1.0,0.3333333333333335,-1.0,0.1428571428571428,0.5,1.0,-0.9999999999999999,-1.0,-1.0,1,-0.9999999999999999,0.09090909090909105,1.0,-0.7777777777777778,0.41666666666675,-1,0.3333333333333335,-1.0,-0.08333333333334991,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-1.0,0.5,-0.9623101930820639,0.5,1.0,-0.5,-0.75,-0.4285714285714285,-0.75,0,0,0,0,0,0,0
1256,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-1.0,-1.0,-0.25,1.0,-0.9999999999999999,0.1428571428571428,-0.19999999999999996,0.3333333333333335,-0.25,-0.75,-1.0,-0.9797979797979798,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,0.0,0.41935483870967727,-0.09090909090909083,1.0,0.33333333333333326,0.1428571428571428,-0.9999999999999999,-1.0,0.4181818181818182,0.33333333333333326,-1.0,-0.9795918367346939,0.0,1.0,0.0,-1.0,0.19999999999999996,-1.0,0.1428571428571428,0.5,1.0,-0.5999999999999999,0.2727272727272727,-0.75,-1,-0.9999999999999999,-0.09090909090909083,1.0,-0.11111111111111116,-0.13888888888899986,-1,-0.9999999999999999,-1.0,-0.08333333333334991,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-0.4560592869647525,-0.5,-0.5986530239437242,-0.5,1.0,-0.25,-1.0,-0.1428571428571428,-0.75,0,0,0,1,0,1,1
2059,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,1,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.7142857142857144,-0.9999999999999999,-1.0,-0.33333333333333326,-0.75,0.75,-1.0,-0.9797979797979798,-0.9999999999999999,1.0,-1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1.0,-0.29032258064516125,0.4545454545454546,-0.33333333333333326,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,0.018181818181818077,0.33333333333333326,0.0,-0.9387755102040817,0.5,0.0,0.5,0.0,0.19999999999999996,0.5,0.1428571428571428,-0.5,1.0,1.0000000000000004,-0.2727272727272727,-0.75,-1,0.1428571428571428,-0.3939393939393938,1.0,0.5555555555555554,0.5,0,-0.33333333333333326,0.0,0.4166666666666501,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5,-0.75,-0.4285714285714285,-1.0,0,0,0,1,0,0,0
1111,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-0.1428571428571428,0.1428571428571428,0.20000000000000018,0.3333333333333335,-1.0,0.0,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,-0.20000000000000007,0.33333333333333326,-1.0,-0.9795918367346939,0.0,1.0,0.75,-1.0,-0.33333333333333326,0.5,0.1428571428571428,0.5,1.0,-0.9999999999999999,-1.0,-0.75,-1,0.1428571428571428,-0.45454545454545436,1.0,-1.0,0.6944444444444999,1,1.0,1.0,0.25,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-1.0,0.5,-0.928882123043817,0.5,1.0,-0.75,-0.5,-0.7142857142857142,-1.0,0,0,0,0,0,0,0
1073,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1,1.0,-1.0,1.0,-1.0,0.0,-1.0,-0.75,-1.0,-0.9999999999999999,-0.9999999999999999,0.20000000000000018,-0.33333333333333326,-1.0,0.75,-1.0,-0.8585858585858586,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,0.0,-0.29032258064516125,0.09090909090909105,-0.33333333333333326,0.9999999999999998,-0.9999999999999999,0.1428571428571428,0.0,0.09090909090909083,0.33333333333333326,0.0,-0.9591836734693877,-1.0,0.0,-1.0,-1.0,-0.06666666666666665,-1.0,0.1428571428571428,-0.5,1.0,-0.5999999999999999,0.09090909090909105,-1.0,-1,0.1428571428571428,0.4545454545454546,1.0,-0.11111111111111116,0.6944444444444999,-1,-0.9999999999999999,-1.0,-0.3333333333333499,-1.0,-0.75,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-0.7199859004017359,-1.0,-0.7575993270504859,0.5,1.0,-0.5,-0.75,-0.7142857142857142,-0.5,0,0,1,1,1,1,1
1870,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,1.0,-1.0,1.0,-0.25,-1.0,-0.25,-1.0,-0.1428571428571428,0.1428571428571428,-1.0,0.3333333333333335,-0.75,-0.75,-1.0,-0.9797979797979798,-0.33333333333333326,1.0,-1.0,-0.9999999999999999,-0.33333333333333326,-1.0,1.0,-1.0,-0.935483870967742,-0.09090909090909083,1.0,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.49090909090909074,0.33333333333333326,-1.0,-0.9795918367346939,0.0,1.0,0.75,-1.0,0.06666666666666687,-1.0,-0.9999999999999999,1.0,1.0,-0.9999999999999999,0.2727272727272727,-1.0,-1,0.1428571428571428,-0.5757575757575757,1.0,-0.11111111111111116,-0.25,-1,-0.9999999999999999,-1.0,0.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,-0.5,-1.0,-0.5,1.0,-0.5,-0.75,-0.4285714285714285,-0.75,0,0,0,0,1,1,0
593,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-0.25,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,0.20000000000000018,0.3333333333333335,-0.75,-0.75,-1.0,-0.9797979797979798,1.0,-1.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,0.0,0.29032258064516125,0.4545454545454546,1.0,0.0,-0.9999999999999999,0.1428571428571428,-1.0,-0.5636363636363637,-1.0,-1.0,-0.9795918367346939,0.5,1.0,0.75,-1.0,-0.06666666666666665,0.5,-0.9999999999999999,0.5,1.0,-0.9999999999999999,-0.2727272727272727,-0.75,-1,0.1428571428571428,-0.303030303030303,1.0,-0.11111111111111116,0.41666666666675,1,1.0,1.0,-0.4166666666666501,-1.0,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-0.6247329578714569,-1.0,-0.5978409577993311,0.5,1.0,-0.75,-0.5,-0.4285714285714285,-0.25,1,0,0,1,0,1,1
1345,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0000000000000002,1,1.0,-1.0,1.0,0.0,-0.25,1.0,0.0,-1.0,0.7142857142857144,0.1428571428571428,0.6000000000000001,-0.33333333333333326,-1.0,0.75,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,-1.0,0.9999999999999998,0.2727272727272727,0.3333333333333335,-0.6666666666666666,0.1428571428571428,-0.9999999999999999,-1.0,-0.9636363636363636,-1.0,-1.0,-0.9591836734693877,0.5,0.0,0.5,-1.0,0.06666666666666687,0.5,0.1428571428571428,0.0,1.0,0.6000000000000001,-0.09090909090909083,-1.0,-1,0.1428571428571428,-0.8181818181818181,1.0,-0.11111111111111116,0.13888888888899986,0,-0.33333333333333326,0.0,0.5,-1.0,0.75,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,0.13175665160322048,0.5,-0.05753419003218352,1.0,-1.0,-0.75,-0.5,-0.1428571428571428,-1.0,0,0,0,0,1,0,0
