,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
1482,-1.2876167974605055,0.7896751229998545,1.8340072223075208,-0.5305033279471907,-0.5049296427150318,-1.190037478785496,2.254635168502193,-0.9437435251728398,0.8225262905311462,0.21362929371024322,0,0,1,1,1,1,1
72,-1.2458676198904524,1.618122652019657,0.7369459822983104,2.4525716322673317,-0.24515336199908272,0.2599193762261884,0.638398548482499,1.2297039435783939,-0.8209998461128305,0.15329876674788737,0,0,0,0,0,0,0
444,-1.3732684558094947,2.3547036658888754,0.5361388016484879,-0.31958115931442205,1.2540358697016976,-0.5534657072512877,-0.5574520649516901,0.39428630370814405,1.0593799015677121,-0.28597350733138194,0,0,0,0,0,0,0
3079,-1.5217397836198734,-0.9673844838798289,0.21652966154162176,-1.6078166875247326,0.3620521336805223,-1.4863968840812125,-0.32279164441066005,0.033218038174035784,1.2592266255551479,-0.14356706084104376,1,0,1,1,1,1,1
1868,-1.161476255060375,-0.0369091724505238,0.6920795935203887,-1.0037845007246817,0.6668378235315645,-1.5817150703592302,-1.5573306111417013,-0.45998463231643844,-1.2164802612049852,1.1355332216306673,0,0,1,0,1,1,1
211,-1.606740611265056,2.276764337609089,-0.6397807856088401,-0.49444932525365465,1.7518802712584909,0.966958716042632,0.8464622217517712,-1.018103297385493,-0.12152669263416589,0.5435453797600468,0,0,0,0,0,0,0
424,2.276980288701166,2.6185452722990834,-1.811847135850014,-1.192395637951337,-0.4401236623607298,2.150333119669258,-0.767002924622114,-0.16906754830208767,-0.06733953856387812,-1.3916173456565988,0,0,0,0,0,0,0
29,2.1983306010746215,1.367020182817876,3.608392854241939,1.2855431956580712,2.371178071612192,-0.26317292110991264,-0.08115796198515524,0.14295187685836916,-0.7409047359500625,-1.2610705543012073,0,0,0,0,0,0,0
540,-1.8624085521920202,-1.1005691266006137,-0.7659695693831482,-1.936954015925122,0.4501582892114754,0.48969230734113356,0.30696539532971806,0.8046954455411643,-1.2386900084888044,0.11232345636876828,0,0,0,1,0,1,0
1885,-1.05805361557121,-1.1680782157835639,1.8422695034163699,1.5275230598610527,-2.5511048907085105,0.2311489080522185,-1.19494750561782,-0.4476702549551157,0.3187656149837252,1.1455948689150504,0,0,0,1,0,1,0
