,COUNTY,WWWRACE4,WWWAGEC1,W1STATE,HISWT1RV,STRATA,CENSDIV,CL2,WWWEDU3,RHWT2CC,W3IWER4_A
1474,-0.9733061977684317,-0.7446057969940492,0.07247410235636198,-0.7606154437569526,-0.7481285102440225,-0.40239858887571667,0.9711482609425682,-0.8034686727383178,-0.8970536176391675,-0.8655022989338489,1
1133,0.30896612486458785,0.9924742519649596,-0.991159426819625,0.9541148511337229,0.9704373910306059,-1.0,0.7874464681990886,0.5357067219100522,-0.1932074598377846,0.04792464194676337,1
1155,-0.34371733130177873,0.9949828346433065,-0.9955797134098126,0.9106447101025128,0.9704373910306059,-0.9991694497838005,0.7970294600263136,0.5357067219100522,-0.1932074598377846,0.04795541389139488,1
1310,-0.8085696154495283,0.9924742519649596,-0.9970531422732084,0.8797946980678246,0.9725038733187936,-0.9983388995676009,0.811969753209821,0.5412532787817647,-0.19444991193043007,0.04947554194261697,1
1454,-0.9931644558418952,0.5149737153083258,-0.7068709997022387,0.422628176791427,0.4997764166487226,-0.8368248269019596,0.8287102275209126,0.16382621112793422,-0.3886359682076275,-0.2034805578709597,1
1319,0.9266753258949056,0.9924742519649596,-0.9938183331081917,0.9951699843298658,0.9723046638786265,-0.9983388995676009,0.8193897742898386,0.5602806137389102,-0.1948120925094632,0.0491800894722411,1
486,0.3077778522842656,0.9924742519649596,-0.9941062845464167,0.9541148511337229,0.9704373910306059,-0.9983388995676009,0.7874464681990886,0.5585119255753608,-0.1932074598377846,0.048470272388205345,1
281,-0.7070294443380758,0.9924742519649596,-0.991159426819625,0.8864946317518405,0.97267166334975,-0.9983388995676009,0.818324997420147,0.5602806137389102,-0.1948120925094632,0.04844300830472324,1
122,-0.2372368119672702,0.9924742519649596,-0.9941062845464167,0.9178897336077144,0.9768790761934876,-0.9983388995676009,0.8087420055929219,0.5602806137389102,-0.1948120925094632,0.05026775209706185,1
1437,-0.9801043269193217,-0.313074149870054,-0.19502778911657315,-0.3557282662192376,-0.32024516960571314,-0.55139217025955,0.9220813911728332,-0.4720815708771111,-0.722615531667035,-0.6381465762761859,1
1425,-0.993154507211537,0.514619950642901,-0.706772682679234,0.421476795568791,0.49871964648006106,-0.8368264110507788,0.8285582349120265,0.16396876921050996,-0.3886537318948117,-0.2029485449721291,1
305,0.7493422426852734,0.9924742519649596,-0.9955797134098126,0.9830949451545297,0.9704373910306059,-0.9983388995676009,0.8098067824626136,0.5602806137389102,-0.1948120925094632,0.04915099790544076,1
96,0.7498506762700903,0.9924742519649596,-0.9926328556830208,0.9830949451545297,0.9704373910306059,-0.9983388995676009,0.8098067824626136,0.5602806137389102,-0.1932074598377846,0.04975883385303974,1
278,-0.05049641960095275,0.9924742519649596,-0.9955797134098126,0.9299647727830506,0.972552863471458,-0.9983388995676009,0.7970294600263136,0.5602806137389102,-0.1932074598377846,0.0484597548817604,1
1637,-0.9909610982693647,0.37488987438406984,-0.620256535260446,0.2915978245472636,0.3612092374061687,-0.788408955444205,0.8444714873766809,0.05591649203906951,-0.4452734709235986,-0.2780058017744141,1
110,-0.12785095786237954,0.9949828346433065,-0.991159426819625,0.9251347571129162,0.9704373910306059,-0.9991694497838005,0.8076772287232302,0.5602806137389102,-0.1948120925094632,0.04945442173055992,1
1350,-0.562779395441537,0.9924742519649596,-0.9919324911968547,0.8961546630921093,0.9704464869939963,-1.0,0.8076772287232302,0.5661209639422291,-0.1932074598377846,0.047920630551983485,1
1164,0.055330399410219666,0.9924742519649596,-0.9970531422732084,0.9372097962882523,0.9784719523939718,-0.9983388995676009,0.7980942368960052,0.5357067219100522,-0.1932074598377846,0.050384496983865885,1
520,-0.7807759017236955,0.9924742519649596,-0.9943912962016042,0.881664616081706,0.9713755159353347,-0.9996786862294936,0.8193897742898386,0.5357067219100522,-0.1935178508075047,0.04821279898246421,1
1300,-0.3444182241667497,0.9924742519649596,-0.9929170724553952,0.9106447101025128,0.9716678726228826,-0.9983388995676009,0.7970294600263136,0.5555404376816974,-0.1948120925094632,0.04995002233932908,1
1143,-0.7076105112921522,0.9924742519649596,-0.9926328556830208,0.8864946317518405,0.9745872477271769,-0.9983388995676009,0.818324997420147,0.5357067219100522,-0.1932074598377846,0.04897572356267935,1
1312,0.8646980424129997,0.9924742519649596,-0.9957556908597994,0.9903399686597313,0.9704373910306059,-0.9983388995676009,0.8076772287232302,0.5494611464818255,-0.1932074598377846,0.04947834210452172,1
1500,-1.0,0.9493407956037948,-0.9758173819415574,0.8294396133253189,0.9288117297249849,-0.9868597722744251,0.7792651182340432,0.49779922005284827,-0.2131370161060205,0.025913961496393807,1
1114,-0.3056574458097716,0.9924742519649596,-0.9941062845464167,0.91305971793758,0.9704373910306059,-0.9983388995676009,0.7980942368960052,0.5357067219100522,-0.1948120925094632,0.05139633507092805,1
1229,-0.3810508831011903,0.9924742519649596,-0.9926328556830208,0.9082297022674455,0.9704373910306059,-0.9983388995676009,0.7970294600263136,0.5602806137389102,-0.1948120925094632,0.04826760067912785,1
483,0.01797600103343866,0.9924742519649596,-0.9924280977808755,0.9347947884531851,0.9717696597062371,-0.9989310727194056,0.8087420055929219,0.5427596996598185,-0.1932074598377846,0.04840837101596309,1
1442,-0.9812846745846525,-0.23891233710059656,-0.2405860944611432,-0.28505818556322327,-0.24659608246187203,-0.5767307700301552,0.9138962926728085,-0.41535381249832015,-0.6929633223809775,-0.600438610712024,1
1305,-0.2341665344064464,0.9924742519649596,-0.9915615409557242,0.9178897336077144,0.9704373910306059,-0.9990561168666264,0.8087420055929219,0.5569273777840421,-0.1948120925094632,0.04836243931312384,1
1582,-0.9812865586899953,-0.23860389350895028,-0.24084599493814596,-0.28528496104871226,-0.246724340969535,-0.5769420574630848,0.9137998330128452,-0.4146397800044983,-0.6927358590399146,-0.5996406430757627,1
1106,0.870022585710025,0.9924742519649596,-0.9970531422732084,0.9903399686597313,0.9704373910306059,-0.9983388995676009,0.8076772287232302,0.5602806137389102,-0.1932074598377846,0.04918371169034672,1
1194,0.8558953953890416,0.9924742519649596,-0.9941062845464167,0.9903399686597313,0.9750512847761129,-0.9983388995676009,0.8076772287232302,0.5602806137389102,-0.1948120925094632,0.049018392392970005,1
1264,-0.11350309192834629,0.9924742519649596,-0.9929035634556115,0.9261204106893639,0.9723645819939007,-0.998830471674028,0.7989857361782278,0.5357067219100522,-0.1938623694860098,0.04902633582934301,1
1376,0.0651606883934821,0.9924742519649596,-0.9933445417197058,0.9372097962882523,0.9704373910306059,-0.9991694497838005,0.7980942368960052,0.5478545263776201,-0.1932074598377846,0.048101641179094004,1
1285,0.3088488625288135,0.9924742519649596,-0.9954662955387135,0.9541148511337229,0.976584364121194,-0.9983388995676009,0.7874464681990886,0.537598308647009,-0.1948120925094632,0.04989545217508288,1
304,0.6358889199018476,0.9924742519649596,-1.0,0.9758499216493279,0.9704373910306059,-0.9983388995676009,0.8076772287232302,0.5357067219100522,-0.1932074598377846,0.04854901926460003,1
470,0.3090088777294717,0.9924742519649596,-0.9952859598353221,0.9541148511337229,0.9762854936347618,-0.9983388995676009,0.7874464681990886,0.5406059530458073,-0.1948120925094632,0.04984269495770206,1
214,-0.09269640714075456,0.9924742519649596,-0.991159426819625,0.9275497649479834,0.9751593150282859,-0.9983388995676009,0.786381691329397,0.5357067219100522,-0.1948120925094632,0.04983471129411615,1
1638,-0.9932042985742591,0.5173469089343454,-0.7082959557777091,0.4250136677002874,0.5019862114232176,-0.837576157004001,0.8284110961558292,0.16553674407041674,-0.38775936513585874,-0.20263775594394362,1
1423,-0.9731964763396491,-0.7514670400959826,0.07641982326587704,-0.7670779186417702,-0.7544200805519279,-0.40010722533064613,0.9718056553777102,-0.8088422429947633,-0.899682104677895,-0.8689869627363956,1
1290,0.3088441251643159,0.9924742519649596,-0.9913656656801043,0.9541148511337229,0.971608387368091,-0.9990531959663171,0.7874464681990886,0.5357067219100522,-0.1948120925094632,0.048311433614192684,1
1220,0.9617948477694735,0.9924742519649596,-0.9970531422732084,0.997584992164933,0.9755975702286281,-0.9983388995676009,0.8076772287232302,0.5602806137389102,-0.1948120925094632,0.04952877548862328,1
1439,-0.9773024029331212,-0.4911875009378093,-0.08420667537737958,-0.5221798511639397,-0.4970008956099199,-0.48973060953687,0.9425232841344389,-0.6092249304768629,-0.7948696414692946,-0.7328100183903332,1
161,-0.7814060144598608,0.9924742519649596,-0.9970531422732084,0.881664616081706,0.9795928929736513,-0.9983388995676009,0.8193897742898386,0.5602806137389102,-0.1932074598377846,0.05025614996573302,1
84,0.9633927818931838,0.9924742519649596,-0.991159426819625,0.997584992164933,0.9721554643357555,-0.9983388995676009,0.8076772287232302,0.5602806137389102,-0.1932074598377846,0.048421774168249665,1
1169,0.3087482247568092,0.9924742519649596,-1.0,0.9541148511337229,0.9704373910306059,-0.9983388995676009,0.7874464681990886,0.5602806137389102,-0.1948120925094632,0.05900508615576873,1
525,-0.3821403836400836,0.9949828346433065,-0.991159426819625,0.9082297022674455,0.9705008840914022,-0.9991694497838005,0.7970294600263136,0.5586596930315275,-0.1948120925094632,0.048154971409032896,1
362,-0.3810508831011903,0.9924742519649596,-0.9926328556830208,0.9082297022674455,0.9704373910306059,-0.9983388995676009,0.7970294600263136,0.5602806137389102,-0.1948120925094632,0.04826760067912785,1
1399,-0.9960603764582731,0.6985247913929158,-0.8202941871055011,0.5952480438863998,0.6812101870228376,-0.9000548343608925,0.8079920914451875,0.30485022999706546,-0.3146774626138657,-0.1073916619699257,1
1620,-0.9784093303381375,-0.4206377471261693,-0.12839173494899703,-0.4568701327473086,-0.4272560022838512,-0.5142717868113857,0.9342175826268501,-0.5545482461383529,-0.7660859063175213,-0.6947541345929547,1
1122,-0.015632402356366093,0.9924742519649596,-0.991159426819625,0.9323797806181178,0.9704373910306059,-0.9983388995676009,0.7980942368960052,0.5357067219100522,-0.1948120925094632,0.04965543725946279,1
1607,-0.9835420311704544,-0.09549066033723164,-0.32925937087357415,-0.1508888316647854,-0.10495351490916072,-0.6262783320580725,0.8977035232820955,-0.3048263257977847,-0.6350092378518783,-0.5243287047487168,1
188,0.3074408241101372,0.9924742519649596,-0.9941062845464167,0.9541148511337229,0.9704373910306059,-0.9983388995676009,0.7874464681990886,0.5357067219100522,-0.1932074598377846,0.048470267938740465,1
537,-0.09269640714075456,0.9924742519649596,-0.991159426819625,0.9275497649479834,0.9741878846708381,-0.9983388995676009,0.786381691329397,0.5357067219100522,-0.19423693793770486,0.04914633688968173,1
503,0.09058837777347573,0.9924742519649596,-0.9917946935566334,0.9392922506032805,0.9717995894764525,-0.9988113592516585,0.7980942368960052,0.5357067219100522,-0.1938992949081829,0.04830461729066879,1
394,0.5293357671980796,0.9924742519649596,-0.9970531422732084,0.9686048981441262,0.9704373910306059,-0.9983388995676009,0.7874464681990886,0.5357067219100522,-0.1948120925094632,0.04836115881224066,1
1345,-0.3795594117284756,0.9924742519649596,-0.9943023580906085,0.9082297022674455,0.9704373910306059,-0.9983388995676009,0.7970294600263136,0.5602806137389102,-0.1932074598377846,0.04827591275716888,1
1393,-0.9840204088418656,-0.06484327942064971,-0.3482419081695174,-0.12100797391838691,-0.07346308401310675,-0.6368215648227107,0.8943661035328323,-0.282375220607051,-0.6226956604646627,-0.5089620747923881,1
1463,-0.9766399337618606,-0.5329193294073442,-0.05917322330819852,-0.5620142144082987,-0.53762105533,-0.47555017108300324,0.9468848952336719,-0.6411048830256212,-0.8113282914006663,-0.7539899545332718,1
1417,-0.9851680694960945,0.008173563788952065,-0.39352057319116696,-0.05453873040809398,-0.003123223813672804,-0.6622158505926137,0.8857946952239902,-0.22471637023076962,-0.5929997458972494,-0.46876908980236043,1
1342,0.9254889555530006,0.9924742519649596,-0.9931784405957854,0.9951699843298658,0.9704373910306059,-0.9983388995676009,0.8193897742898386,0.5511813318103382,-0.1942179251234794,0.05095794846182252,1
518,0.7555190759537918,0.9949828346433065,-0.9919265383792717,0.9830949451545297,0.9719097261863638,-0.9995675904771912,0.8098067824626136,0.5421036769839398,-0.19439438239735285,0.048493206315444584,1
1263,-0.11783148069699456,0.9924742519649596,-0.9928638587238777,0.9251347571129162,0.9705131357158964,-0.9991694497838005,0.8076772287232302,0.5602806137389102,-0.193883989637258,0.048585953489376665,1
1556,-0.9892827826702473,0.26875741252190655,-0.5544597168199945,0.19153035939308205,0.25584384390188175,-0.7518709938143678,0.8565671664234014,-0.025461510993342262,-0.4880765626425471,-0.333152574090734,1
1625,-0.9903285464743522,0.3352198485479956,-0.5958289930403329,0.25371371573807144,0.32160182333394216,-0.7748817565974856,0.8489036682136688,0.025804887785368824,-0.4611328810477397,-0.2979594916236152,1
1386,-0.9857315643971069,0.04393732646698656,-0.415816032190248,-0.02061364842031732,0.032554926080926694,-0.6745358900194164,0.8816383431973775,-0.19760849266517233,-0.5785702207736172,-0.4504527565254449,1
90,-0.7076105112921522,0.9924742519649596,-0.9926328556830208,0.8864946317518405,0.9745872477271769,-0.9983388995676009,0.818324997420147,0.5357067219100522,-0.1932074598377846,0.04897572356267935,1
1520,-0.9840309343409479,-0.06447565814314049,-0.34840926968775343,-0.12165226098180726,-0.07403570556573214,-0.6369689033361008,0.8942740631128065,-0.28104502222352334,-0.6224954241672234,-0.5079943884222659,1
1604,-0.969277823167461,-1.0,0.2301143535119523,-1.0,-1.0,-0.31437821119638876,0.999988805675305,-1.0,-1.0,-0.9999308093644406,1
1204,-0.7070294443380758,0.9924742519649596,-0.991159426819625,0.8864946317518405,0.97267166334975,-0.9983388995676009,0.818324997420147,0.5602806137389102,-0.1948120925094632,0.04844300830472324,1
1105,0.34971344501919854,0.9924742519649596,-0.9955797134098126,0.9565298589687901,0.9704373910306059,-0.9983388995676009,0.8076772287232302,0.5357067219100522,-0.1932074598377846,0.04985289583364981,1
158,-0.11052789929397544,0.9924742519649596,-0.9941062845464167,0.9251347571129162,0.9705683489237049,-0.9991694497838005,0.8076772287232302,0.5602806137389102,-0.1932074598377846,0.0479528936609325,1
1123,-0.7076105112921522,0.9924742519649596,-0.991159426819625,0.8864946317518405,0.9743802901275214,-0.9983388995676009,0.818324997420147,0.5602806137389102,-0.1948120925094632,0.04915573207795287,1
506,0.3266799048426883,0.9924742519649596,-0.9949604978858692,0.9551297697219687,0.9704373910306059,-0.9983388995676009,0.7959485420276525,0.5499533182160959,-0.1938818143894119,0.04899683448075445,1
467,-0.12732426322979273,0.9924742519649596,-0.9912490238236165,0.9251347571129162,0.9704413727073472,-0.9991694497838005,0.8076772287232302,0.5602806137389102,-0.194763304853859,0.0494087688932259,1
1148,-0.27028499498036807,0.9924742519649596,-0.9941062845464167,0.9154747257726472,0.9704373910306059,-0.9983388995676009,0.7980942368960052,0.5357067219100522,-0.1932074598377846,0.051072025344445424,1
13,-0.09211534018667811,0.9924742519649596,-0.9955797134098126,0.9275497649479834,0.972654664168017,-0.9983388995676009,0.786381691329397,0.5357067219100522,-0.1932074598377846,0.04860801228806574,1
1213,0.3080945244334732,0.9924742519649596,-0.9926328556830208,0.9541148511337229,0.9786118716573756,-0.9983388995676009,0.7874464681990886,0.5357067219100522,-0.1948120925094632,0.05004252337865565,1
1391,-0.9714996222522565,-0.8591212794996552,0.14296702564408337,-0.8681628886229458,-0.8610184028645325,-0.36296697031969194,0.9839313673840808,-0.8916066427145029,-0.943135535880371,-0.9257075634517689,1
1513,-0.988065298180314,0.19093071724580168,-0.5062768663125006,0.11890213838154107,0.1788890420862702,-0.724891291906059,0.8653965803580171,-0.08514068804769193,-0.5196043283751874,-0.3748165323422008,1
492,-0.01652775403260842,0.9924742519649596,-0.9961965512497711,0.9323797806181178,0.9730827539875501,-0.9983388995676009,0.7980942368960052,0.5499929733026062,-0.1948120925094632,0.04981720975290252,1
1642,-0.9801120428848488,-0.3126226233613598,-0.1952400261842986,-0.3554077440917136,-0.3200793661146928,-0.5515511934546317,0.9220497903578375,-0.47150158938317976,-0.7224483497840665,-0.637805432312968,1
549,-0.4570345168477833,0.9924742519649596,-0.9941379998157867,0.9032957214505402,0.9727342074105787,-0.9983388995676009,0.8191376640272522,0.5357067219100522,-0.1948120925094632,0.04852695161020777,1
1609,-0.9800803167674718,-0.31462195640663904,-0.1939800934220809,-0.35670818394918924,-0.32140143398027177,-0.5507950095206077,0.9223899256081884,-0.47358584807658044,-0.7233217698381454,-0.6393233342005434,1
1522,-0.9732919184665283,-0.7453055176263761,0.0725706882083692,-0.7617244842202733,-0.7486907160915872,-0.4022440266437103,0.9710430602859634,-0.8039657863414078,-0.8971803996822271,-0.8654719957108012,1
173,0.5257040987351018,0.9924742519649596,-0.991159426819625,0.9686048981441262,0.9704373910306059,-0.9983388995676009,0.7874464681990886,0.5602806137389102,-0.1932074598377846,0.04902623375964828,1
1618,-0.970447983364374,-0.9256016295988259,0.1844566744555871,-0.9303307679279766,-0.9269440024803564,-0.34001749508609713,0.9916986527435264,-0.9428571522313387,-0.9700812986790525,-0.9606021901990587,1
1269,0.7485059168381603,0.9924742519649596,-0.9935421748116475,0.9830949451545297,0.9704688846439584,-0.9993640392504692,0.8098067824626136,0.5602806137389102,-0.19419775072934067,0.048627967434769284,1
1116,0.7447663404219214,0.9924742519649596,-0.9941062845464167,0.9830949451545297,0.9704596905810766,-1.0,0.8098067824626136,0.5602806137389102,-0.1932074598377846,0.04792229421624814,1
1289,0.4170836470366952,0.9924742519649596,-0.9937211791635023,0.9613598746389246,0.9704373910306059,-0.9983388995676009,0.7970294600263136,0.5542302495965653,-0.19441701418625848,0.049793560702186615,1
1525,-0.9800938202612928,-0.3133241813345158,-0.19484504940402303,-0.3562414406441514,-0.32066506785506843,-0.5513834511044483,0.9221379314485065,-0.4722916466049114,-0.7226710141138432,-0.6377847992310636,1
1365,-0.09269640714075456,0.9924742519649596,-0.991159426819625,0.9275497649479834,0.9741878846708381,-0.9983388995676009,0.786381691329397,0.5357067219100522,-0.19423693793770486,0.04914633688968173,1
1398,-0.9852076091091576,0.009990004865891078,-0.39454169428671315,-0.05150825228400557,-0.0003100751009816882,-0.662625042569247,0.8857463760343774,-0.2239459988202107,-0.5924631380842533,-0.46927617752455464,1
1311,0.01797600103343866,0.9924742519649596,-0.9924280977808755,0.9347947884531851,0.9717696597062371,-0.9989310727194056,0.8087420055929219,0.5427596996598185,-0.1932074598377846,0.04840837101596309,1
11,-0.05049641960095275,0.9949828346433065,-0.9955797134098126,0.9299647727830506,0.9708243277076278,-0.9991694497838005,0.7970294600263136,0.5602806137389102,-0.1948120925094632,0.048253924974012756,1
1226,0.7599467145971686,0.9974914173216534,-0.991159426819625,0.9830949451545297,0.9704373910306059,-1.0,0.8098067824626136,0.5602806137389102,-0.1932074598377846,0.04793185050858168,1
1465,-0.990921258307744,0.3730706390179537,-0.6194248986995174,0.2883770156817792,0.3585547465263752,-0.7880560704532065,0.8444240780305846,0.05525589246128798,-0.4457055043631092,-0.27728504013134436,1
1139,0.07105552385491354,0.9924742519649596,-0.9955797134098126,0.9372097962882523,0.9704373910306059,-0.9991694497838005,0.7980942368960052,0.5602806137389102,-0.1932074598377846,0.04823754149138715,1
541,-0.5285950879324337,0.9924742519649596,-0.9926328556830208,0.8983913984942992,0.9777137050487746,-0.9984615196316179,0.8076772287232302,0.5602806137389102,-0.19617982179217477,0.05102428572452121,1
1248,-0.01679453626451899,0.9924742519649596,-0.991159426819625,0.9323797806181178,0.9765608349629753,-0.9983388995676009,0.7980942368960052,0.5725675596533393,-0.1948120925094632,0.049622968759669435,1
545,-0.5321771854641049,0.9924742519649596,-0.9926328556830208,0.898149566629189,0.9769270028807762,-0.9986278574007421,0.8076772287232302,0.5602806137389102,-0.19585845528878362,0.05068867347894827,1
399,-0.34182886370103027,0.9924742519649596,-0.991159426819625,0.9106447101025128,0.9704373910306059,-0.9983388995676009,0.7970294600263136,0.5602806137389102,-0.1948120925094632,0.050168012389420695,1
1241,-0.34349943119400006,0.9924742519649596,-0.9941062845464167,0.9106447101025128,0.9704373910306059,-0.9983388995676009,0.7970294600263136,0.5602806137389102,-0.1948120925094632,0.05241184555733937,1
1208,0.7447663404219214,0.9974914173216534,-0.991159426819625,0.9830949451545297,0.9704373910306059,-1.0,0.8098067824626136,0.5357067219100522,-0.1948120925094632,0.048018580754631494,1
1477,-0.9857338995794346,0.044037538098027684,-0.41583177010840555,-0.020344347925037365,0.033067051765206634,-0.6745567500910696,0.8817284177055191,-0.19765784780604112,-0.5785262706447467,-0.4503954596463718,1
498,0.7447663404219214,0.9924742519649596,-0.9953486924434088,0.9830949451545297,0.9705730896827713,-1.0,0.8098067824626136,0.5395596966817808,-0.1932074598377846,0.0479545296303079,1
1348,-0.7807759017236955,0.9924742519649596,-0.9943912962016042,0.881664616081706,0.9713755159353347,-0.9996786862294936,0.8193897742898386,0.5357067219100522,-0.1935178508075047,0.04821279898246421,1
1294,0.018303497903283894,0.9924742519649596,-0.9917083084593086,0.9347947884531851,0.9710931029802989,-0.9990663176100815,0.8087420055929219,0.5357067219100522,-0.19340671239617663,0.04813272792330966,1
1567,-0.9758609271336659,-0.5818117344221823,-0.02877880679780942,-0.608660538839779,-0.5868517330881289,-0.45881867006321697,0.9524577680087664,-0.6782082312141644,-0.8309994876320909,-0.7786887361006589,1
522,-0.562779395441537,0.9924742519649596,-0.9919324911968547,0.8961546630921093,0.9704464869939963,-1.0,0.8076772287232302,0.5661209639422291,-0.1932074598377846,0.047920630551983485,1
449,0.7444071212486534,0.9924742519649596,-0.9931954017394262,0.9830949451545297,0.9704527977212881,-1.0,0.8098067824626136,0.5526847480260045,-0.1937034567428535,0.047943993845361355,1
181,0.5283189000284458,0.9949828346433065,-0.991159426819625,0.9686048981441262,0.9707400327974366,-0.9991694497838005,0.7874464681990886,0.5357067219100522,-0.1948120925094632,0.04808358183661316,1
521,-0.3430364648565182,0.9924742519649596,-0.993043827057427,0.9106447101025128,0.9705677967177165,-0.9988700039404669,0.7970294600263136,0.5602806137389102,-0.1948120925094632,0.04905353400811864,1
426,-0.8057612436434664,0.9924742519649596,-0.9970531422732084,0.8800922004761572,0.9749352959204981,-0.9983388995676009,0.8131502724223196,0.5602806137389102,-0.1932074598377846,0.0491164171379483,1
1597,-0.9795012846471655,-0.35135055268743254,-0.17126056497687292,-0.39166226799364345,-0.35850060093852454,-0.5381854890751521,0.9264176728784528,-0.5013227810511038,-0.7381072787632537,-0.6583238170353447,1
104,-0.3780729149615485,0.9924742519649596,-0.9955797134098126,0.9082297022674455,0.9732580209517447,-0.9983388995676009,0.7970294600263136,0.5602806137389102,-0.1932074598377846,0.04864160489134979,1
1394,-0.9864345041511292,0.08767790435354861,-0.442512352691962,0.02093932956116118,0.07593076646659125,-0.6894360389648904,0.8769707728448852,-0.1635687254048933,-0.561100668908719,-0.4279762975015303,1
1257,-0.34238855039950267,0.9924742519649596,-0.9930517125655904,0.9106447101025128,0.972621422331269,-0.9983388995676009,0.7970294600263136,0.5602806137389102,-0.1948120925094632,0.04975548458433225,1
435,-0.11783148069699456,0.9924742519649596,-0.9928638587238777,0.9251347571129162,0.9705131357158964,-0.9991694497838005,0.8076772287232302,0.5602806137389102,-0.193883989637258,0.048585953489376665,1
57,0.7436042065137685,0.9974914173216534,-0.9955797134098126,0.9830949451545297,0.9704373910306059,-1.0,0.8098067824626136,0.5357067219100522,-0.1948120925094632,0.04794936860813823,1
39,-0.015632402356366093,0.9924742519649596,-0.991159426819625,0.9323797806181178,0.9704373910306059,-0.9983388995676009,0.7980942368960052,0.5357067219100522,-0.1948120925094632,0.04965543725946279,1
508,-0.19886418975335096,0.9924742519649596,-0.9926328556830208,0.9203047414427816,0.9705987406485459,-0.9987118596212974,0.8098067824626136,0.5357067219100522,-0.19392802299666348,0.048409762336036166,1
1572,-0.9699099870584323,-0.9596434211408722,0.20517487929691258,-0.9626836774567185,-0.9607584678462338,-0.3283476156811369,0.9952949717148742,-0.9688900438939689,-0.9836942328567442,-0.9783404351987555,1
1498,-0.9909620336722526,0.3748400365140868,-0.6200966829774451,0.2911526385478824,0.3606323163473848,-0.7884042536905091,0.8445381984030931,0.05647355362427836,-0.44529462574886,-0.27759652727132356,1
1228,-0.19910429310600353,0.9949828346433065,-0.9926328556830208,0.9203047414427816,0.9707967028623573,-0.9991694497838005,0.8098067824626136,0.5357067219100522,-0.1948120925094632,0.04826331996282219,1
1626,-0.9937850003443882,0.5541891906789251,-0.7310045576111676,0.4594733708683491,0.5383738403904226,-0.8503072386932582,0.8243161220103731,0.19406706210617958,-0.3728718894632957,-0.18296967138636785,1
434,-0.34173784861800693,0.9924742519649596,-0.996390228749747,0.9106447101025128,0.9741359645561245,-0.9983388995676009,0.7970294600263136,0.5467628140106789,-0.1948120925094632,0.048849516230288055,1
264,0.7436042065137685,0.9924742519649596,-0.9926328556830208,0.9830949451545297,0.9738100368769996,-0.9983388995676009,0.8098067824626136,0.5357067219100522,-0.1932074598377846,0.04913766258220031,1
1161,0.3087482247568092,0.9924742519649596,-0.9955797134098126,0.9541148511337229,0.9767723316377092,-0.9983388995676009,0.7874464681990886,0.5357067219100522,-0.1948120925094632,0.04992863257789785,1
1115,0.8579291297283091,0.9924742519649596,-0.9941062845464167,0.9903399686597313,0.9704373910306059,-0.9983388995676009,0.8076772287232302,0.5357067219100522,-0.1932074598377846,0.04985289583364981,1
1173,-0.7814060144598608,0.9924742519649596,-0.9955797134098126,0.881664616081706,0.9704373910306059,-0.9983388995676009,0.8193897742898386,0.5602806137389102,-0.1932074598377846,0.04867472369937599,1
1370,0.7492064814045776,0.9924742519649596,-0.9958191944129454,0.9830949451545297,0.9704373910306059,-0.9984738914928095,0.8098067824626136,0.5582835779768676,-0.1948120925094632,0.049056142830521995,1
1356,-0.7843103224833575,0.9924742519649596,-0.9943779381137544,0.881441990643233,0.9704373910306059,-0.9998468728727333,0.8185063743577802,0.5357067219100522,-0.19335538153266826,0.04809273390061779,1
1303,-0.7620008640048751,0.9924742519649596,-0.9933610880053784,0.8828860225099233,0.9759123866640388,-0.9983388995676009,0.8191205152641795,0.5602806137389102,-0.1936132367118089,0.049303887597203076,1
546,-0.1992786321400466,0.9949828346433065,-0.9924467181227795,0.9203047414427816,0.9707513111713232,-0.9990645267741175,0.8098067824626136,0.5357067219100522,-0.1948120925094632,0.048419904126804296,1
327,0.8529900606186593,0.9924742519649596,-0.9955797134098126,0.9903399686597313,0.9704373910306059,-0.9983388995676009,0.8076772287232302,0.5357067219100522,-0.1948120925094632,0.04929115242476859,1
85,-0.014179734971174973,0.9924742519649596,-0.9955797134098126,0.9323797806181178,0.9704373910306059,-0.9983388995676009,0.7980942368960052,0.5357067219100522,-0.1932074598377846,0.04885192303067864,1
1131,0.7447663404219214,0.9924742519649596,-0.9955797134098126,0.9830949451545297,0.9705941758092571,-1.0,0.8098067824626136,0.5357067219100522,-0.1932074598377846,0.04796052368147783,1
1408,-0.9715786061648183,-0.85369561203201,0.1395816645519401,-0.8636484571675866,-0.8563771162444593,-0.36495904379662025,0.9832116649152586,-0.8871192151867036,-0.9408702556448003,-0.9222292085113584,1
1561,-0.9801030191285544,-0.31315927999512483,-0.1949684346823788,-0.3557718967318828,-0.3203003970651035,-0.5513578512595276,0.9221011640221132,-0.4721710944469679,-0.7226561273849555,-0.6382192316147218,1
1542,-0.9731500785831385,-0.7541895198691568,0.07810342078489763,-0.7699590064801629,-0.7574463273233847,-0.3992222817805853,0.9720382341266366,-0.8109138465238386,-0.9007455264033031,-0.8701332105897664,1
488,-0.09269640714075456,0.9924742519649596,-0.991159426819625,0.9275497649479834,0.9746083479472165,-0.9983388995676009,0.786381691329397,0.5357067219100522,-0.19448588154319496,0.049444285327513146,1
