,CENSDIV,MULT3,W1STATE,W2TOTCL,WWWAGEC1,WWWSEX,WWWAGE,W12SEX,W12EDUC3,W1AGECAT,CENSREGN,W2CIVLIB,W12AGEC1,W2FIPCOM,WWWEDU3,WWWEDU5,W1FIPCOM,IMPHISP,AGE4049M,IMPRACE,W1TRUAM3,W1TRUAM2,AGE5059M,WWWRACE3,WWWMALE,COMPLET3,W12HISP,COMPLET2,WWWBRNUS,RAC3,WWWHISP,W2SECURE,W2MISSCL,WWWBLACK,W12RACE4,W12WHITE,WWWWHITE,MULT2,RACES,USAWT2RC,EDUCAT4,WWWRACE4,W12BLACK,HISWT2RC,WWWHOMLN,AGE65PLM,NEWRACE,W12OTHET,AGE3039,USAWT2CC,RACWT1RV,USAWT1RV,RHWT2RC,RACWT2RC,HISWT1RV,RHWT2CC,USAWT2NC,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
567,-0.29032258064516125,1.0,-0.34545454545454546,1.0000000000000002,0.9999999999999998,-1,0.41333333333333355,-1.0,-1.0,0.9999999999999998,-0.33333333333333326,0.6363636363636365,0.9999999999999998,0.9999999999999999,0.0,-0.5,0.9999999999999999,0.1428571428571428,-1.0,-1.0,0.5,0.6000000000000001,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.4545454545454545,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.5989148083179259,-0.33333333333333326,-0.9999999999999999,-1.0,-0.5989148083180206,-1.0,1.0,-1.0,-1.0,-1.0,-0.84031323149453,-0.8496208232929154,-0.678013624102161,-0.5989148083179865,-0.5989148083181524,-0.6780136241022785,-0.911733377794521,-1.0,0,0,0,0,1,0,0
1575,-0.3548387096774195,1.0,-0.09090909090909094,1.0000000000000002,-0.33333333333333326,-1,-0.6,-1.0,1.0,-0.33333333333333326,-0.33333333333333326,0.2727272727272727,-0.33333333333333326,0.4285714285714285,1.0,0.5,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.09090909090909083,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.7820793473789859,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8795446855384906,-0.7817335879344383,0,0,0,0,1,0,1
307,0.29032258064516125,1.0,-0.6363636363636365,-1.0,0.9999999999999998,-1,0.4933333333333334,-1.0,1.0,0.9999999999999998,0.3333333333333335,-1.0,0.9999999999999998,-1.0,1.0,0.5,0.4285714285714285,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.9982210453513568,-0.9961909675745557,-1.0,-1.0,-0.9961909675744175,-1.0,-1.0,0,0,0,0,0,0,0
185,0.41935483870967727,1.0,0.709090909090909,1.0000000000000002,0.9999999999999998,-1,0.52,-1.0,0.0,0.9999999999999998,0.3333333333333335,0.4545454545454546,0.9999999999999998,0.4285714285714285,0.0,0.0,0.9999999999999999,0.1428571428571428,-1.0,-1.0,1.0,1.0,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.2727272727272727,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.9941384501214212,0.3333333333333335,-0.9999999999999999,-1.0,-0.9941384501215497,1.0,1.0,-1.0,-1.0,-1.0,-0.9976695053167669,-0.9962731092937062,-0.9920201183558245,-0.994138450121468,-0.9941384501215732,-0.9920201183558762,-0.998711822553119,-1.0,0,0,0,0,1,0,0
1872,-0.935483870967742,1.0,0.2727272727272727,1.0000000000000002,0.0,-1,-0.17333333333333334,-1.0,1.0,0.0,-0.9999999999999999,0.09090909090909105,0.0,0.4285714285714285,1.0,0.5,-1.0,0.1428571428571428,1.0,1.0,-1.0,-1.0,-1.0,1,1,-1.0,-1.0,-1.0,-1.0,1.0,-1,0.09090909090909105,-0.8181818181818181,-1,1.0,-1.0,-1,-1.0,0.6000000000000001,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-0.5238602758936595,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7368144803850933,-0.6582865660479091,0,0,0,1,1,0,1
3243,0.35483870967741926,1.0,0.6727272727272726,1.0000000000000002,-0.6666666666666666,1,-0.7066666666666666,1.0,0.0,-0.6666666666666666,0.3333333333333335,0.6363636363636365,-0.6666666666666666,0.9999999999999999,0.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.4545454545454545,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8173879512369132,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8990614634562556,-0.8183662300695577,0,0,0,0,0,0,0
2048,0.41935483870967727,1.0,-0.23636363636363644,1.0000000000000002,-1.0,-1,-0.9199999999999999,-1.0,-1.0,-1.0,0.3333333333333335,0.6363636363636365,-1.0,-0.1428571428571429,0.0,-0.5,-1.0,0.1428571428571428,-1.0,0.0,-1.0,-1.0,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,-0.4545454545454545,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.9530831890846643,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9411313090749673,-0.9579144294659597,0,0,0,1,0,0,0
3188,0.29032258064516125,1.0,-0.6000000000000001,0.6363636363636365,-0.33333333333333326,1,-0.6266666666666666,1.0,-1.0,-0.33333333333333326,0.3333333333333335,0.09090909090909105,-0.33333333333333326,0.9999999999999999,0.0,-0.5,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.2727272727272727,-0.4545454545454545,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.8781751883747744,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9326615177724448,-0.878110826153918,0,0,0,1,0,0,0
465,-0.935483870967742,1.0,0.2727272727272727,-1.0,-0.33333333333333326,-1,-0.5466666666666666,-1.0,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-0.33333333333333326,-1.0,0.0,-0.5,-0.1428571428571429,0.1428571428571428,-1.0,0.0,-0.5,-0.19999999999999996,-1.0,0,1,1.0,-1.0,1.0,1.0,0.0,-1,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-0.9363925321055301,-0.9363925321055234,-1.0,-1.0,-0.936392532105653,-1.0,-1.0,0,0,0,1,0,0,0
729,-0.935483870967742,1.0,0.19999999999999996,1.0000000000000002,0.33333333333333326,-1,0.06666666666666687,-1.0,-1.0,0.33333333333333326,-0.9999999999999999,1.0000000000000002,0.33333333333333326,0.9999999999999999,0.0,-0.5,0.4285714285714285,0.1428571428571428,-1.0,-1.0,0.5,0.6000000000000001,1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.8181818181818181,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.7463950099495205,-0.33333333333333326,-0.9999999999999999,-1.0,-0.7463950099496173,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8984653771876389,-0.8507509768992463,-0.6804334675397108,-0.7463950099494998,-0.7463950099493655,-0.6804334675396354,-0.9438768892599035,-1.0,1,0,0,0,0,0,0
695,-0.3548387096774195,1.0,-0.09090909090909094,1.0000000000000002,-0.33333333333333326,1,-0.6533333333333332,1.0,1.0,-0.33333333333333326,-0.33333333333333326,0.4545454545454546,-0.33333333333333326,-0.1428571428571429,1.0,0.5,-0.1428571428571429,0.1428571428571428,-1.0,0.0,0.5,0.6000000000000001,-1.0,0,-1,1.0,-1.0,1.0,-1.0,0.0,-1,-0.2727272727272727,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-0.8378063595535656,1.0,-0.33333333333333326,1.0,-0.8378063595533409,1.0,-1.0,0.0,-1.0,1.0,-0.9429877360515444,-0.9197190061972026,-0.9197190061971803,-0.6898352843402227,-0.7121767044951115,-0.9197190061971368,-0.9284640775909577,-1.0,0,0,0,1,1,0,0
2782,0.35483870967741926,1.0,-1.0,1.0000000000000002,0.33333333333333326,1,-0.039999999999999813,1.0,0.0,0.33333333333333326,0.3333333333333335,0.4545454545454546,0.33333333333333326,-0.1428571428571429,0.0,0.0,-1.0,0.1428571428571428,-1.0,0.0,-1.0,-1.0,1.0,0,-1,-1.0,-1.0,-1.0,1.0,0.0,-1,-0.2727272727272727,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,0.3333333333333335,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.9572753427008787,-1.0,-1.0,-1.0,-1.0,-1.0,-0.946391397958338,-0.9560881602121739,0,0,0,1,0,0,0
449,-0.935483870967742,1.0,0.19999999999999996,-1.0,0.33333333333333326,1,-0.039999999999999813,1.0,-1.0,0.33333333333333326,-0.9999999999999999,-1.0,0.33333333333333326,-1.0,-1.0,-1.0,-0.1428571428571429,0.1428571428571428,-1.0,0.0,0.0,0.20000000000000018,1.0,0,-1,1.0,-1.0,1.0,1.0,0.0,-1,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.9999999999999999,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.967799949326837,-0.9677999493268442,-1.0,-1.0,-0.9677999493268398,-1.0,-1.0,0,0,0,1,0,0,0
2828,0.41935483870967727,1.0,-0.23636363636363644,0.8181818181818183,-0.6666666666666666,-1,-0.8133333333333332,-1.0,1.0,-0.6666666666666666,0.3333333333333335,-0.09090909090909083,-0.6666666666666666,0.4285714285714285,1.0,0.5,-1.0,0.1428571428571428,-1.0,0.0,-1.0,-1.0,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,0.09090909090909105,-0.6363636363636362,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,1.0,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.9817049644680312,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9770443734093919,-0.9858386584278194,1,0,0,1,1,0,0
3155,0.29032258064516125,1.0,0.3090909090909091,1.0000000000000002,-0.6666666666666666,-1,-0.7066666666666666,-1.0,1.0,-0.6666666666666666,0.3333333333333335,0.8181818181818183,-0.6666666666666666,-0.1428571428571429,1.0,1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.6363636363636362,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6300797283823936,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7955271237145966,-0.6254117151162941,1,0,0,0,1,0,0
1198,-0.935483870967742,1.0,0.2727272727272727,-1.0,0.0,1,-0.3866666666666665,1.0,-1.0,0.0,-0.9999999999999999,-1.0,0.0,-1.0,0.0,-0.5,0.4285714285714285,0.1428571428571428,1.0,-1.0,0.0,0.20000000000000018,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5735286362667564,-0.08685516279824468,-1.0,-1.0,-0.08685516279839445,-1.0,-1.0,0,0,0,0,0,0,0
1356,0.41935483870967727,1.0,0.4181818181818182,1.0000000000000002,-0.33333333333333326,-1,-0.5466666666666666,-1.0,1.0,-0.33333333333333326,0.3333333333333335,0.4545454545454546,-0.33333333333333326,-0.1428571428571429,1.0,0.5,0.1428571428571428,0.1428571428571428,-1.0,0.0,0.0,0.20000000000000018,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,-0.2727272727272727,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-0.538046977092884,1.0,-0.33333333333333326,1.0,-0.5380469770927594,-1.0,-1.0,0.0,-1.0,1.0,-0.7623931389063079,-0.6341014402179285,-0.6341014402178944,-0.11660205909557497,-0.18023394101270385,-0.6341014402178651,-0.7018636903382063,-1.0,0,0,0,1,1,0,0
2698,0.29032258064516125,1.0,-0.5636363636363637,1.0000000000000002,-0.33333333333333326,1,-0.6266666666666666,1.0,1.0,-0.33333333333333326,0.3333333333333335,0.09090909090909105,-0.33333333333333326,0.9999999999999999,1.0,0.5,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.09090909090909105,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9989531209945143,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9994213391971727,-0.9989538943328095,0,0,0,1,1,0,1
811,0.29032258064516125,1.0,0.3090909090909091,-1.0,0.33333333333333326,1,-0.09333333333333327,1.0,-1.0,0.33333333333333326,0.3333333333333335,-1.0,0.33333333333333326,-1.0,0.0,-0.5,0.4285714285714285,0.1428571428571428,-1.0,0.0,0.5,0.6000000000000001,1.0,0,-1,-1.0,-1.0,-1.0,1.0,0.0,-1,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.10505633509622103,-0.1050563350962056,-1.0,-1.0,-0.10505633509626944,-1.0,-1.0,0,0,0,1,0,0,0
868,-0.3548387096774195,1.0,-0.4181818181818182,-1.0,0.9999999999999998,1,0.5733333333333337,1.0,-1.0,0.9999999999999998,-0.33333333333333326,-1.0,0.9999999999999998,-1.0,0.0,-0.5,0.4285714285714285,0.1428571428571428,-1.0,-1.0,-0.5,-0.19999999999999996,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.9068519223934463,-0.800554753742206,-1.0,-1.0,-0.80055475374216,-1.0,-1.0,0,0,0,0,0,0,0
2237,0.9999999999999998,1.0,-0.8181818181818182,1.0000000000000002,0.9999999999999998,1,0.8133333333333335,1.0,1.0,0.9999999999999998,1.0,0.09090909090909105,0.9999999999999998,0.4285714285714285,1.0,0.5,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.09090909090909105,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.9986380010416126,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9992471571149512,-0.9986410149486574,0,0,0,1,0,0,0
418,0.9999999999999998,1.0,-0.8181818181818182,-1.0,-0.33333333333333326,1,-0.6533333333333332,1.0,-1.0,-0.33333333333333326,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-1.0,0.4285714285714285,0.1428571428571428,-1.0,1.0,1.0,1.0,-1.0,1,-1,-1.0,-1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1,1.0,-1.0,-1,-1.0,1.0000000000000004,-1.0,-0.9999999999999999,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-0.6944853762025041,-0.049697606640808245,-1.0,-1.0,-0.04969760664080991,-1.0,-1.0,0,0,0,1,0,0,0
3173,0.9999999999999998,1.0,-0.8181818181818182,0.4545454545454546,0.6666666666666667,-1,0.1200000000000001,-1.0,-1.0,0.6666666666666667,1.0,-0.2727272727272727,0.6666666666666667,-0.1428571428571429,0.0,-0.5,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1,1.0,-1.0,1.0,1.0,-1.0,-1,-0.09090909090909083,-0.2727272727272727,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9060201842720901,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9480527975646746,-0.9073219251064361,0,0,0,0,1,0,1
1714,-1.0,1.0,-0.20000000000000007,0.6363636363636365,-0.33333333333333326,-1,-0.6,-1.0,-1.0,-0.33333333333333326,-0.9999999999999999,-0.6363636363636362,-0.33333333333333326,-0.1428571428571429,0.0,-0.5,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1,1.0,-1.0,1.0,1.0,-1.0,-1,0.4545454545454546,-0.4545454545454545,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.4250108776616859,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6821756235115077,-0.4282113002076814,0,0,0,0,0,0,0
1712,0.9354838709677418,1.0,0.05454545454545445,0.09090909090909105,-0.33333333333333326,-1,-0.6,-1.0,0.0,-0.33333333333333326,1.0,-0.6363636363636362,-0.33333333333333326,-1.0,0.0,0.0,-1.0,0.1428571428571428,-1.0,1.0,-1.0,-1.0,-1.0,1,1,1.0,-1.0,1.0,1.0,1.0,-1,-0.09090909090909083,0.09090909090909105,-1,1.0,-1.0,-1,-1.0,1.0000000000000004,-1.0,0.3333333333333335,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.6274554355643196,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7940765497886315,-0.6584406970719302,1,0,0,1,0,0,0
1118,-0.3548387096774195,1.0,-0.09090909090909094,-1.0,0.0,1,-0.33333333333333326,1.0,1.0,0.0,-0.33333333333333326,-1.0,0.0,-1.0,1.0,0.5,0.9999999999999999,0.1428571428571428,1.0,0.0,0.5,0.6000000000000001,-1.0,0,-1,-1.0,-1.0,-1.0,1.0,0.0,-1,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,1.0,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.9197190061972026,-0.9197190061971803,-1.0,-1.0,-0.9197190061971368,-1.0,-1.0,0,0,0,1,0,0,0
399,-0.935483870967742,1.0,0.2727272727272727,-1.0,0.9999999999999998,1,0.6266666666666669,1.0,-1.0,0.9999999999999998,-0.9999999999999999,-1.0,0.9999999999999998,-1.0,-1.0,-1.0,0.4285714285714285,0.1428571428571428,-1.0,-1.0,0.0,0.20000000000000018,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.9919380429782902,-0.9827380334104067,-1.0,-1.0,-0.982738033410254,-1.0,-1.0,0,0,0,0,0,0,0
3168,0.41935483870967727,1.0,0.709090909090909,1.0000000000000002,0.33333333333333326,-1,-0.06666666666666665,-1.0,0.0,0.33333333333333326,0.3333333333333335,0.4545454545454546,0.33333333333333326,0.9999999999999999,0.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.2727272727272727,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8073954561110406,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8935381267363065,-0.8071306656001936,1,0,0,0,0,0,0
329,-0.935483870967742,1.0,0.2727272727272727,0.8181818181818183,-0.33333333333333326,1,-0.43999999999999995,1.0,0.0,-0.33333333333333326,-0.9999999999999999,0.6363636363636365,-0.33333333333333326,0.1428571428571428,0.0,0.0,0.9999999999999999,0.1428571428571428,-1.0,0.0,0.0,0.20000000000000018,-1.0,0,-1,-1.0,-1.0,-1.0,1.0,0.0,-1,-0.6363636363636362,-0.6363636363636362,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-0.9887531169118333,0.3333333333333335,-0.33333333333333326,1.0,-0.9887531169118665,-1.0,-1.0,0.0,-1.0,1.0,-0.9951457814855833,-0.9975637991734232,-0.9975637991734059,-0.9784924594730572,-0.9800416653473167,-0.9975637991734416,-0.993909187691356,-1.0,1,0,0,1,0,0,0
1781,-0.935483870967742,1.0,0.49090909090909074,1.0000000000000002,0.9999999999999998,-1,0.7600000000000002,-1.0,-1.0,0.9999999999999998,-0.9999999999999999,0.6363636363636365,0.9999999999999998,0.4285714285714285,0.0,-0.5,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.4545454545454545,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.35067577077566703,-1.0,-1.0,-1.0,-1.0,-1.0,-0.641087004476091,-0.3542899468047538,0,0,0,0,1,0,0
1481,0.29032258064516125,1.0,-0.6000000000000001,0.8181818181818183,0.33333333333333326,-1,-0.09333333333333327,-1.0,1.0,0.33333333333333326,0.3333333333333335,-0.09090909090909083,0.33333333333333326,0.9999999999999999,1.0,0.5,0.4285714285714285,0.1428571428571428,-1.0,-1.0,-0.5,-0.6,1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.09090909090909105,-0.6363636363636362,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.7426049470593221,1.0,-0.9999999999999999,-1.0,-0.7426049470592329,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8987986186101581,-0.8688988307340049,-0.7192909863435657,-0.7426049470591979,-0.7426049470591124,-0.7192909863434087,-0.9440610879572686,-1.0,1,0,0,0,1,0,1
439,0.41935483870967727,1.0,-0.23636363636363644,-1.0,0.9999999999999998,-1,0.44000000000000017,-1.0,-1.0,0.9999999999999998,0.3333333333333335,-1.0,0.9999999999999998,-1.0,-1.0,-1.0,-0.1428571428571429,0.1428571428571428,-1.0,0.0,1.0,1.0,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.9999999999999999,-0.33333333333333326,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.9702514683589912,-0.9702514683588572,-1.0,-1.0,-0.9702514683590642,-1.0,-1.0,0,0,0,0,0,0,0
1527,0.41935483870967727,1.0,0.709090909090909,-0.8181818181818181,0.0,-1,-0.2799999999999998,-1.0,-1.0,0.0,0.3333333333333335,-0.8181818181818181,0.0,0.7142857142857141,0.0,-0.5,-1.0,0.1428571428571428,1.0,-1.0,-1.0,-1.0,-1.0,-1,1,1.0,-1.0,1.0,1.0,-1.0,-1,-0.8181818181818181,1.0000000000000002,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19601999591734875,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5556012564765562,-0.20066288758311068,1,0,0,0,0,0,0
2995,0.29032258064516125,1.0,-0.1636363636363637,1.0000000000000002,0.9999999999999998,-1,0.6800000000000002,-1.0,-1.0,0.9999999999999998,0.3333333333333335,0.09090909090909105,0.9999999999999998,0.9999999999999999,0.0,-0.5,-1.0,0.1428571428571428,-1.0,0.0,-1.0,-1.0,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,0.09090909090909105,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-0.9103076572466793,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8874588723981688,-0.9195436914047475,1,0,0,1,1,1,1
411,0.9999999999999998,1.0,-0.8181818181818182,-1.0,0.9999999999999998,1,0.6533333333333333,1.0,0.0,0.9999999999999998,1.0,-1.0,0.9999999999999998,-1.0,0.0,0.0,0.9999999999999999,0.1428571428571428,-1.0,0.0,0.5,0.6000000000000001,-1.0,0,-1,1.0,-1.0,1.0,1.0,0.0,-1,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,0.3333333333333335,-0.33333333333333326,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.9472267073530767,-0.9472267073530558,-1.0,-1.0,-0.947226707352981,-1.0,-1.0,0,0,0,1,0,0,0
747,-0.935483870967742,1.0,0.2727272727272727,-1.0,0.33333333333333326,1,-0.039999999999999813,1.0,1.0,0.33333333333333326,-0.9999999999999999,-1.0,0.33333333333333326,-1.0,1.0,0.5,0.9999999999999999,0.1428571428571428,-1.0,-1.0,0.0,0.20000000000000018,1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9091536635939721,-0.805483157552193,-1.0,-1.0,-0.8054831575520411,-1.0,-1.0,0,0,0,1,0,0,0
3140,-0.3548387096774195,1.0,0.9636363636363636,1.0000000000000002,0.33333333333333326,1,-0.1466666666666665,1.0,0.0,0.33333333333333326,-0.33333333333333326,0.2727272727272727,0.33333333333333326,0.9999999999999999,0.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.09090909090909083,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8507468350511238,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9175005365390023,-0.8508570896052516,0,0,0,1,0,0,0
