,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
706,-0.7294024606187989,-0.20853055130636877,-0.4453699078085478,0.8541070425968643,-0.19210509622169006,-0.8369897864199252,0.16109428135960585,-0.02536244765926469,0.0015982120215418533,0,0,0,1,1,1,1
2940,1.6623904148411603,-0.5205581903411185,-0.13281523563929148,-0.4886366863747233,-0.0754128612385399,-0.38245470693496275,0.17782176277392164,-0.16397137687465457,0.007307561105148925,1,0,0,0,0,0,0
1910,-0.613238313617004,-0.27194130882995154,-0.03892171226001878,-0.19904855016967443,0.07234780984586636,0.41429224404627246,-0.16254428771234544,-0.07045195599446986,-0.0013867739618612814,0,0,1,0,1,1,1
1037,-0.575907120899128,-0.3719794054186275,-9.110561319134627e-05,-0.15055624238568502,-0.09077814218255642,0.6166980366720183,-0.10941125747217903,-0.08890757509270926,-0.02986087617965243,0,0,1,0,1,1,1
3086,-0.5884717144939453,0.26767929117603134,0.5009182228022678,0.7412654924261802,1.437357010109537,0.35354874746215925,0.9737608506051625,-0.007661369371467055,0.016086117002850602,1,0,1,1,1,1,1
2703,1.605612377528043,-0.38085118197251006,-0.25470609606141187,-0.09517267763956727,0.018549935404549602,-0.7994759240264248,0.10592227867866674,-0.13202768204384197,-0.016326448875409606,1,0,0,0,0,1,0
349,1.6733071554397867,-0.6366030531051757,-0.16159467702141792,-0.5551488922814278,-0.25095989944675057,-0.44506115813568553,0.3834830548764701,-0.1786634391513512,-0.0222591491777169,0,0,0,0,0,0,0
3309,-0.5840989462832563,-0.4414324750672169,-0.05086478468717946,-0.2462989761802648,-0.18959090725993458,0.44411111674860737,0.07922616901627472,-0.09473790789592959,-0.035249280423877684,1,0,0,0,1,1,1
1269,-0.00821388553377654,0.3010961580757814,-0.4378815244257026,-0.3368024426838238,0.36285314914620803,0.1411191152548995,-0.2490432955258824,1.7838560193050992,-0.007330354963379134,0,0,0,0,0,0,1
915,-0.6286697535241977,-0.39483937036162636,-0.13092946816962417,-0.3717868423833226,-0.10216956148114031,0.10011347014357133,0.1752895880593094,-0.0804010339273207,-0.031329760905521885,0,0,0,0,1,1,0
1165,-0.6215200354629057,-0.4437480547316304,-0.13726634136793714,-0.3900306272971163,-0.17726787526796436,0.09702339282172573,0.25056431729025613,-0.08702391557711339,-0.05561670898523924,1,0,0,0,1,1,0
304,1.777272637055553,0.45014496930921755,2.411959667096225,0.2903594894998406,0.4337394911682287,0.30293474030930007,0.821903641738713,0.06675735173616879,0.011884995843527275,0,0,1,1,1,1,0
2769,1.6735074590105523,-0.32769562205997094,-0.07534125734156236,0.21139640739880863,0.0682268106118895,-0.10126697799580622,-0.312334918882814,-0.14057091530230167,0.00783636431661039,1,0,0,1,0,0,0
1352,-0.7620802608511907,-0.022247069046011814,-0.2628319869554753,-0.5302218947243477,0.5027866357910795,-0.6027533843045688,-0.048096872881649724,-0.01219140582314917,-0.0013435192241551916,1,0,0,0,1,1,1
1154,-0.658886642486281,0.05814531875033849,0.009614332782996723,-0.0647479971220968,0.5777331709401099,0.4579852634668029,-0.6828721743188659,-0.025302508577903907,0.0451510008330099,1,0,1,1,1,1,1
1565,-0.73711302921504,-0.01775781794868891,-0.3747436683612118,1.002383643275777,0.09212625853563984,-0.6401874842404186,-0.22259679200354213,-0.0032295128925706328,0.03699668862385442,0,0,1,1,1,1,1
2017,-0.1808477892760379,0.3286903547203705,-0.4850399851895202,-0.05357894699058927,-0.4218006477178012,-0.1490331011318519,0.3633880031479313,-0.44630644804840497,-0.007745335563003236,0,0,1,1,1,1,1
111,0.21503519412879965,1.2307832314733411,-0.7611226347624667,-0.7214132149343054,-0.18550068950838192,-0.44309382217215726,0.4266855480730105,-0.7909063582419188,-0.02250868021973246,0,0,1,1,1,1,1
611,-0.6599539290292525,0.20737141535629622,1.5624144160114075,0.12231937591521959,-0.9259941216454586,-0.21086397917812474,-0.18804207959228675,0.14061652992284032,-0.018269067350673837,1,0,1,1,1,1,1
1753,-0.6573586966448399,-0.32635290231090625,-0.3356017263384669,1.0173428993607623,-0.3960080842475454,-0.3405452694669382,0.09898307942418343,-0.05314902750329265,-0.008065819248203038,1,0,1,1,1,1,1
1112,-0.6151904352468809,0.760994555566816,2.268291734382733,0.19519945484711168,0.7224520736547083,0.11398313894524123,0.8646337108894028,0.1913584309596089,0.008774523908942577,0,0,1,1,1,1,1
2247,0.6340426668787006,2.175898177159244,0.8121875605656199,-0.6560236827486178,-0.7573933230412147,-0.46861948686070554,-0.09920613171486072,0.6474506006239723,0.004550280521009211,0,0,1,1,1,1,1
1881,-0.5559213105021583,-0.26254414579534485,0.09610573165399956,0.026672224189315172,0.06205479089553244,0.9540187557551816,-0.437866552198582,-0.08154056550153384,0.01941407800488447,0,0,1,1,1,1,1
1552,-0.5420559040732496,-0.3935465607550989,-0.10379463708429641,1.391439893897126,-0.5435566183815818,0.6243235881599639,-0.2663070579116002,-0.08462294272270617,0.006385023850477828,1,0,1,1,1,1,1
1347,-0.5492502295051178,-0.5623383770790675,-0.027308136236160876,-0.22687974948052464,-0.38233512232354944,0.5946565345071432,0.18925486887413256,-0.11511377560843193,-0.044928414241016186,0,0,0,0,1,1,1
1656,-0.7496168071577034,-0.12311960013557592,-0.3380496304424172,-0.09872528653312905,0.21332996479283756,-0.7209541727297264,0.09951140536641581,-0.02094367384921417,-0.0238227000099349,0,0,0,0,1,1,1
1168,-0.6998585121648582,-0.17680238128134884,-0.19240097266063833,-0.4386507052060359,0.2490016570081843,-0.24781061433979565,0.014091879390547473,-0.0420913704544529,0.006589821544813231,0,0,0,0,1,0,0
3077,-0.7051596760631895,-0.055178209451880796,-0.31926045104227946,1.0890572319570828,0.02341343182755657,-0.39958132465356616,-0.2829090890182763,-0.013597930038444086,-0.006955485233199133,0,0,1,1,1,1,1
668,-0.06956854222192924,0.36043183345480373,-0.6072623466430855,-0.03623153626857643,0.3405859962954236,-0.4300262515443752,-0.12408010246788974,1.8075132202374866,0.024011822543428662,0,0,0,0,0,0,1
1508,-0.6733724967471121,-0.10481287138324819,-0.09878296248338381,-0.2709963765982975,0.34376572640594316,0.09614520686898162,-0.26157040914823737,-0.039622420884090584,-0.008348328258855935,0,0,0,0,1,1,1
1419,-0.7251218863449618,-0.1211917033380802,-0.224345836958924,-0.48212366527156614,0.34142817819119986,-0.40223852894430434,0.00429739700439039,-0.03045074274842682,-0.029729733396365036,1,0,0,0,1,1,1
1860,1.256546175051629,-0.5679881290221803,0.8634471003268467,0.3258295900795072,1.802929979977585,0.15531916592411638,0.7503933206411558,0.2759496387992996,0.01177776662681913,1,0,0,0,0,0,0
2410,0.91282383092875,1.1572826122782611,-0.566418926840123,-0.12218571611007872,-0.7867912840053162,1.44044311508967,0.05833991805102634,0.33432824413830253,-0.03671254070127915,1,0,1,0,1,1,1
641,-0.7288423363685961,-0.09789310125818944,-0.39298753083425625,0.9595235384825589,-0.029488690839853317,-0.6769454780795824,-0.08399362902422641,-0.013301249834262657,-0.010155993530202476,1,0,1,1,1,1,1
1229,-0.5700238203211745,-0.3800969698429666,0.009627490422966957,-0.13627688959379844,-0.10509058310396784,0.659726255715862,-0.11753248694552862,-0.09135925628760713,0.010295376840537636,0,0,1,0,0,1,1
1047,-0.6605219624592845,0.14749310336022003,0.04706323791923869,0.013194461795114599,0.7097409891583764,0.5674564731755344,-0.8719109997380433,-0.014575584097465287,-0.02949835339764042,0,0,1,1,1,1,1
476,-0.07491981009890344,0.17580450246860005,-0.25723231763596016,-0.2728490336821352,-0.5559766989475196,0.7006879906404474,0.24550904796398776,-0.48974198512456,-0.005856170640347211,1,0,1,1,0,1,0
2064,1.154864718081974,-0.6848055998570169,0.28674697531949667,-0.03427626995203711,0.9574309769250561,0.01152470898848347,-0.9883400132807949,0.2794952468385079,0.054201654604521025,0,0,0,0,0,0,0
2218,0.17944430399993652,2.0035275232179566,1.058198977333795,-0.5627740470861847,-0.6207968565917265,-0.4635036590344191,-0.2733151883847297,-0.5551034481466988,-0.0019777434770720573,0,0,1,1,1,1,1
1188,1.26235346367452,-1.4672531787543737,0.170071158193812,-0.35542894021252674,-0.24022436131457142,-0.09856524442847758,0.24829729014279794,0.172556958264106,-0.048546646605415585,0,0,0,0,0,0,0
1695,-0.010787292744648019,0.28049505077373055,-0.4532394964386519,-0.3659716404342213,0.3336659823130997,0.08879753617659661,-0.19232781136041674,1.7819836443915582,0.011486049545952032,0,0,0,0,0,0,1
637,-0.6711932736350085,-0.34500794332886053,-0.20480092781808576,-0.4867262084932742,-0.010781878371301267,-0.22035438933044715,0.255276661656327,-0.066311975047641,-0.0067553008664116565,0,0,0,0,1,0,0
34,0.2416176838873921,1.4520568199795765,-0.5982874350233007,-0.41432288484773405,0.12904504860732977,0.11101197239087635,-0.17657755735178307,-0.772259107087047,-0.025758304802936345,0,0,1,1,1,1,1
1249,-0.5812125713084867,-0.4685939875040544,-0.056838992961063484,-0.2606647576316428,-0.23080480729109926,0.43254325430791796,0.1259196824167265,-0.09828616980451879,-0.037393622040559744,0,0,0,0,1,1,1
891,-0.4540883421392495,-0.14505314817783213,0.6164564063764861,0.8662192925044973,0.7728214107695321,1.008892680478507,1.2806692565807636,-0.08025619395919095,-0.03746289765932473,1,0,1,1,1,1,1
1772,-0.7634780349408063,-0.03694832601800921,-0.27278325689783495,-0.549440041763986,0.48179084835354047,-0.6360083508830456,-0.009538804392303885,-0.013668412363199479,0.017927696163579067,1,0,0,0,1,0,1
2186,0.23634875289553725,1.401759830800295,-0.6334555317221151,-0.4818226483446448,0.05739210107685165,-0.007312215212178245,-0.04254773221017725,-0.7771381561514831,0.03157695076231722,1,0,1,1,1,1,1
295,1.6325614127541959,-0.26449289995365927,-0.0825495143776271,-0.3624441881189792,0.31405027358385607,-0.2980058461331979,-0.2511135906707261,-0.1294563869802688,-0.0337022221937402,0,0,0,1,0,0,0
581,-0.5716527011746039,-0.6920315651541078,-0.19526402706291837,0.04519759430630084,-0.6993902706070451,0.11624666716857143,0.5553000108348208,-0.12007875570812349,-0.028624446356605517,0,0,0,0,1,1,1
301,1.6970862601175698,0.20717871101665727,0.40259130049441827,1.6210275975684754,1.291088221465212,-0.27082778687202025,0.8216057761542019,-0.073259544809938,0.010439941712032871,1,0,1,1,0,0,0
2408,0.7457902333072328,1.357189971712295,-0.8547189555862581,-0.5693519736245035,-0.4217998265044848,0.18711398845365368,0.3631580558465851,0.39045605429652835,0.020784550312594605,1,0,1,0,1,1,1
1216,-0.7022151174280639,-0.24456906226878192,-0.2291235075158081,-0.5104847986529419,0.15014718470665647,-0.36463580218338615,0.1729642874582797,-0.04878093331287463,-0.019115880190652034,0,0,0,0,1,1,1
169,0.6924422945385277,1.5791981176877934,-0.8737461871785529,-0.5644595543521231,-0.07243530415984019,0.008217169995490091,0.11368326797762847,0.4258272989756346,0.018078842972763336,1,0,1,0,1,1,1
215,0.22747366168607594,1.3532166311375284,-0.6761818463851061,-0.5602230361417053,-0.010466255010748226,-0.1572413591958417,0.10305408904422318,-0.7802115787326263,-0.012997698266570958,0,0,1,1,1,1,1
2031,1.686826371593919,-0.5265823911348225,-0.07995703716840566,-0.4012008002664332,-0.09472151163184397,-0.16687305742878475,0.08212632085027104,-0.16936769985797903,-0.0341405098838467,0,0,0,0,0,0,0
1990,1.5939737511735828,-0.27011618089933487,-0.3439494664739309,0.9194584806180764,-0.08455159125697162,-0.9328862599771915,-0.120616463097986,-0.10870320207521589,0.04506058262827665,0,0,0,1,0,0,0
1021,-0.7193812520281675,-0.02595849827413765,-0.1672146941699331,-0.3718790606407732,0.4792990630052201,-0.21583435216225963,-0.22981736282509668,-0.021485537735569292,-0.001893964571450066,0,0,0,0,1,1,1
885,-0.631788795697495,-0.4229780929493048,-0.1510744251525818,-0.409593344622703,-0.14234963445515525,0.031836359212589545,0.25070318774378536,-0.0826319138783666,-0.0539279089958028,0,0,0,0,1,1,0
371,1.6318986951073646,-0.16826686765140908,-0.09650268612888425,0.20224839217252974,0.3205496239154383,-0.2598918327062191,-0.4767330324059474,-0.11460736603043718,0.020573017980130656,0,0,0,1,0,0,0
1960,1.6961256375423344,-0.7005951147139611,-0.31005567238405696,0.9055183499912554,-0.761552788793031,-0.5982240620249146,0.3686212602511638,-0.17668481452634055,0.010731970170531107,0,0,0,1,0,0,0
3279,-0.6511989724536391,-0.47832902248852177,-0.2208728664201088,-0.5349348254009343,-0.21559979714502348,-0.22381558208735328,0.4584386538811869,-0.08476889354362135,-0.037729998115026815,0,0,0,0,1,0,1
3013,1.6666318175670383,-0.48625837251062204,-0.10729397399487255,-0.4406115328115962,-0.02669623262318502,-0.2954233202355085,0.08379134625325622,-0.16113280839420033,0.009967465453376111,0,0,0,0,0,0,0
892,-0.6119083453298397,-0.16244387922273804,-0.04231749161403503,0.38646274732946645,0.0973003778750039,0.48855220880974104,-0.4266044621636465,-0.05388631975282898,-0.027739832739126023,1,0,1,1,1,1,1
1357,-0.6683124611963894,0.02980826377143775,-0.02499862938675437,-0.12663767576044563,0.5399230239656008,0.3315125443536189,-0.5789818104539772,-0.026241619294507437,0.02257570171343284,0,0,1,1,1,1,1
1389,-0.5786494423327658,-0.5985426746676465,-0.05411031341944078,-0.8497975956990539,-0.28770125759831194,0.36479890898841627,0.41711973256692814,-0.11736295174343177,-0.07390711425207667,0,0,0,0,1,1,1
737,1.227826706701426,-1.2436613280558593,0.13779161104613086,0.19959361909108975,-0.03188411449942892,-0.192898565103504,-0.10588665657607563,0.20827775007144736,0.015907554092221613,0,0,0,0,0,0,0
172,0.17564990975022277,1.2277093460737354,-1.0232218866872953,0.5602941683659987,-0.5801358707218314,-1.0821040614831656,0.5548944638886941,-0.7693646928995397,0.01563092978732638,1,0,1,1,1,1,1
1607,-0.5334548879690217,-0.32529363265156663,-0.05264289583317582,1.487615152689373,-0.44668378621358085,0.7989859270332943,-0.45413364986503757,-0.07900804157273658,0.011676965605650291,1,0,1,1,1,1,1
1015,-0.6735818900553638,-0.20692106611896677,-0.1464831413607527,-0.36668594220982886,0.1934367129076791,-0.04910067570187754,-0.036982181833249264,-0.05048540778805933,-0.036756075811062904,0,0,0,0,1,1,1
334,1.741423751179334,-0.2848581193726137,0.15624975584855277,0.030646301327135007,0.23823750286039025,0.6735504816620762,-0.6902730107100946,-0.15468083541552424,0.004868367336966528,0,0,1,1,0,0,0
2052,1.6686282004674837,-0.5761401495924352,-0.14431517083848674,-0.5165527836674463,-0.15995273340697633,-0.4032739045444644,0.27177644549244334,-0.17112846063003226,-0.017496362568138992,0,0,0,0,0,0,0
1075,-0.6117939670136882,-0.3010776281721167,-0.22005470437680477,1.213548379631178,-0.37802199616903465,0.11332388761059439,-0.1590068193587061,-0.05989463716715949,-0.006364011686581464,0,0,1,1,1,1,1
412,1.7631190938422188,-0.7129544205753693,0.007813849348706698,-0.28572394616486063,-0.40135803395012987,0.2724994679641187,0.15135666468324777,-0.20547719094273964,-0.04919791473273555,0,0,0,0,0,0,0
553,-0.7243186160016895,0.08210700610481739,-0.1285525994098841,-0.28969030282532743,0.6404486381880171,-0.10988093452539013,-0.4448248585037055,-0.008558646612553903,-0.013816102519728294,1,0,1,1,1,1,1
755,-0.544630418162254,-0.37044344080354946,0.07197365987046998,-0.031060028281411706,-0.101593739863292,0.9064559342013627,-0.2515970178630068,-0.09559956677386808,0.010896732642455706,0,0,1,0,1,1,1
3277,1.1572669777491684,-0.24773939198383227,2.037498208862793,-0.044154503926902955,0.011747078135363806,-0.13071665597741391,-1.1217210356347111,0.47113607040948646,0.02780358325109981,1,0,0,0,0,0,0
3255,-0.5482939682811858,0.1396885697026733,0.5902649098029555,0.29671669169988485,1.3674052628350195,0.6337894265034397,1.0932985621535891,-0.03418548652974373,-0.0409167950468572,1,0,1,1,1,1,1
556,-0.5813273314769838,-0.6551111946301894,-0.1433362683414399,-0.4346296830341999,-0.505466929474124,0.16984323362095433,0.5350784229081147,-0.11832784453470684,-0.07241126665723935,0,0,0,0,1,1,0
1022,-0.6431997414035083,-0.360663475002301,-0.20520169413276046,0.08277944904118449,-0.1812485750948378,-0.0762912715064927,0.14719451871474504,-0.06922437003295767,-0.002242564760362811,0,0,0,0,1,1,1
861,-0.5851057907472743,-0.44478865899402864,-0.22564031308896285,1.1807998244568005,-0.6009025935381935,0.15696001717156313,0.03728630402888071,-0.08104571685898215,-0.017779153567908237,0,0,1,1,1,1,1
1914,-0.7627648651083263,-0.029587089230134114,-0.26778501441350605,-0.5396539154379061,0.4922673369042574,-0.6193294940644919,-0.028966455763509983,-0.012845292180540336,-0.0019140850894217563,1,0,0,0,1,1,1
274,-0.2997809159133318,0.7076915316589693,-0.69496164425923,0.805069045962811,-0.08477636678945911,-0.8922874590385331,0.025612625945510482,-0.37101209004008084,0.01405865650612504,0,0,1,1,1,1,1
2003,1.6224584881954474,-0.45017899563052666,-0.19131192051137544,-0.5743876314010478,0.0450757694639905,-0.6505087464884599,0.20112938929591873,-0.14801951782157874,0.013061329413192432,0,0,0,0,0,0,0
1190,-0.5750594002632109,-0.6177221669284735,-0.11167860738877788,-0.37672579393654954,-0.4528707813363482,0.2803833950186027,0.42563820362845534,-0.11609470827400653,-0.008280301995194134,0,0,0,0,1,1,0
1610,-0.6732464791615297,-0.10528747479291155,-0.09868535402054295,-0.2711870838783666,0.3430756731985056,0.09682650696920941,-0.260966859626387,-0.03987304000058675,0.012027577474658158,1,0,0,0,1,0,1
2067,-0.7112135118282193,-0.2650217944045944,-0.2590587026778336,-0.5638621244683005,0.123890368935763,-0.4757525549183122,0.2579222947162644,-0.04929930318103377,-0.0002487597693352328,0,0,0,0,1,0,0
2848,-0.04593819543420461,1.2114922364208967,2.1217666637476307,0.24118048333291398,0.08512316979754617,0.6883129786572119,1.1291140016789811,-0.23407447791792557,0.004332360694214895,1,0,1,1,1,1,1
2095,-0.6831568533322805,-0.14155128582240695,-0.1380665132506156,-0.3422973265647477,0.29379781569259034,-0.04520767263949279,-0.1375496706484616,-0.04157135921617052,-0.011165446949277822,0,0,0,0,1,1,1
130,0.336564985833365,1.7576911459723628,-0.006586016879811427,0.5737249045829567,1.119947010750656,0.36695638602405095,1.1606094454571383,-0.7496446433255536,-0.0066200398824784725,1,0,1,1,1,1,1
847,0.06600914888791147,-0.04778346086199834,-0.42984840622315873,-0.38123581332280976,-0.1820179603034824,0.3342523425945781,0.185913345110894,1.7300256325393601,0.026141810411002688,0,0,0,0,0,0,0
573,-0.6359152415718479,0.4339653473597837,0.5265724786613603,0.2386083727899031,1.8377762358684422,0.2418308551846151,0.8380778996928815,0.01581855937215533,0.0030724458935957413,1,0,1,1,1,1,1
2148,0.8631851014615302,1.0628634925299023,-0.8941393307135903,1.0357985302010315,-1.3116674988118804,0.5790358919496742,0.4322082032756261,0.34826630091084504,-0.026076805209041234,0,0,1,1,1,1,1
1985,1.7216169795519773,-0.4977508277326276,0.012673977355385595,-0.24250897042031216,-0.06695119443396365,0.19303828652514932,-0.1357521114466639,-0.17348388069474396,-0.03209467709576652,0,0,0,0,0,0,0
