,UMAP_1,UMAP_2,W3IWER4_A
1405,-6.565865,17.976856,1
1203,2.5023797,-0.12142653,1
121,-0.515536,-10.460294,1
1553,-6.5867114,18.009037,1
1386,11.349444,14.828622,1
1486,-6.8124127,18.670164,1
1147,1.976625,-8.629206,1
1516,-6.230449,17.062017,1
1624,-3.4686427,10.096969,1
1635,-3.6808498,10.306936,1
542,2.0370944,5.280722,1
168,4.394075,1.0526565,1
1655,-0.46825838,18.217451,1
1499,12.184653,18.30438,1
1164,1.189617,0.29776448,1
514,-2.134028,-4.360876,1
120,2.3275836,5.4363427,1
496,-0.14184618,-3.814609,1
1270,-5.5528007,-8.660879,1
544,-1.6465693,-11.785665,1
1124,2.6746895,-0.2565329,1
453,-6.064516,1.1063777,1
1460,-10.442551,13.716324,1
1525,4.4174595,11.962857,1
6,3.514846,-0.113877945,1
1116,1.7140229,4.9085126,1
1311,-0.8681319,3.866899,1
1295,-5.961547,0.23431298,1
158,-5.497241,0.3276795,1
1645,-10.08932,5.794035,1
1630,-10.10089,5.805753,1
1455,-6.228861,17.048841,1
1445,3.9031982,11.944683,1
39,7.9962907,0.75323844,1
50,7.6947556,-1.2480145,1
1518,4.822043,19.806007,1
1177,4.3522077,-9.828349,1
12,-0.818362,-10.923166,1
437,-0.9361199,-3.6515257,1
17,1.3141774,-7.553603,1
1111,-0.81780493,-10.921411,1
226,-4.38165,-7.9409246,1
539,2.77176,-9.861831,1
1115,1.3130847,-7.531365,1
530,-3.0060022,-6.31464,1
1648,5.2897453,11.460511,1
1225,-14.750099,-3.0725765,1
1319,-6.737671,-6.6379747,1
1290,2.8567193,-9.549824,1
1477,11.367585,14.846702,1
1602,-6.700509,18.44135,1
1514,5.1452775,19.020298,1
431,6.043702,0.32800737,1
1239,-2.8419764,-6.275794,1
438,2.322803,5.449157,1
1614,4.7483416,19.882313,1
1398,-1.8746119,13.463989,1
1528,-1.8897334,13.477868,1
173,2.3168662,-9.356293,1
1450,-6.191301,17.002136,1
1402,-10.140706,5.8459067,1
477,5.149021,-0.44632602,1
1194,-1.7829792,-4.289742,1
1316,6.4444304,0.5482411,1
1415,-2.8087044,14.3826885,1
1250,4.110019,-9.512451,1
1142,2.6274602,-0.17357913,1
1354,-4.53485,4.412102,1
1128,-5.97088,0.8624919,1
1559,-2.8195763,14.393712,1
51,-4.2767034,-6.910847,1
1231,-1.0110503,-3.633891,1
1417,-1.882742,13.4722595,1
1463,-6.2149353,17.040962,1
1143,-8.682605,1.9492145,1
1469,4.784958,19.856749,1
494,1.842539,5.3008337,1
1420,-1.8792405,13.468566,1
1395,3.3518496,11.305335,1
1257,-5.3494,1.7123102,1
1301,4.2771325,-9.720728,1
1512,-2.7749882,14.3493185,1
176,4.3458967,-9.822707,1
1243,-3.589959,-1.9734403,1
466,-0.87719434,3.8658538,1
1324,-0.17421241,-3.8054817,1
1651,12.858384,-14.854132,1
1104,6.450044,0.55577534,1
495,-4.259349,-6.906472,1
1609,3.7385256,11.849483,1
1355,4.465244,-7.326147,1
95,-0.7527026,-4.0797524,1
1141,2.56715,-0.15659402,1
1137,2.8180509,-9.554879,1
1133,3.2790244,-9.6435795,1
470,4.6102366,-8.417443,1
1592,-10.423243,13.735658,1
1369,-4.5305495,4.41541,1
1331,-4.395901,1.7479193,1
1105,-0.15072381,-5.398617,1
149,-1.6413523,-11.780815,1
1536,12.860414,-14.85391,1
523,3.3038309,-9.619718,1
491,-6.739372,-6.6397476,1
1248,-5.77697,-0.04537365,1
260,7.0813756,-1.0629508,1
518,2.0516937,-9.172895,1
1458,12.876465,-14.837676,1
1582,5.3065925,11.442754,1
1545,-6.734196,18.506866,1
1594,-3.5121512,10.141916,1
1337,2.293602,5.1259413,1
