,W2TOTCL,W2FIPCOM,W2CIVLIB,CENSDIV,W12AGEC1,WWWAGE,W1STATE,W1AGE,AGE3039,COMPLET2,WWWSEX,CENSREGN,RACWT1RV,WWWMALE,W1FIPCOM,W2SECURE,WWWAGEC1,W12OTHET,EDUCAT4,WWWEDU3,W1TRUAM3,IMPHISP,USAWT2CC,W12BLACK,WWWHISP,RAC3,WWWEDU5,AGE65PLM,WWWBRNUS,W12EDUC3,USAWT1RV,RACES,W1AGECAT,WWWWHITE,WWWBLACK,W12RACE4,WWWRACE3,NEWRACE,W12SEX,W1TRUAM2,USAWT2RC,AGE4049M,MULT3,WWWRACE4,AGE6064M,RHWT2RC,IMPRACE,HISWT1RV,W2MISSCL,COMPLET3,W12HISP,RHWT2CC,WWWHOMLN,USAWT2NC,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
2114,0.6363636363636365,0.4285714285714285,-0.2727272727272727,0.9999999999999998,0.9999999999999998,0.30666666666666687,-0.8181818181818182,0.30666666666666687,-1.0,-1.0,-1,1.0,-1.0,1,-1.0,0.09090909090909105,0.9999999999999998,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9848697972187263,-1.0,-1,-1.0,1.0,1.0,1.0,1.0,-1.0,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.4545454545454545,-1.0,-1.0,-0.9916368030657949,1.0,-0.9849381948973763,1,0,1,0,1,1,1
2935,-0.8181818181818181,-1.0,-0.8181818181818181,0.29032258064516125,-0.33333333333333326,-0.43999999999999995,-0.6363636363636365,-0.43999999999999995,1.0,1.0,1,0.3333333333333335,-1.0,-1,-1.0,-0.8181818181818181,-0.33333333333333326,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.9977292615319076,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-1.0,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,1.0,-1.0,-0.998744852711535,-1.0,-0.9977414262022855,0,0,0,1,1,0,0
2408,1.0000000000000002,0.9999999999999999,0.8181818181818183,0.9354838709677418,0.0,-0.3866666666666665,0.23636363636363633,-0.3866666666666665,-1.0,-1.0,-1,1.0,-1.0,1,-1.0,-0.6363636363636362,0.0,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9993798142528185,-1.0,1,-1.0,0.5,-1.0,1.0,1.0,-1.0,-0.9999999999999999,0.0,-1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.3333333333333335,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9996571932568106,-1.0,-0.9993826178679961,1,0,1,1,0,0,0
633,-1.0,-1.0,-1.0,-0.935483870967742,0.33333333333333326,-0.06666666666666665,0.2727272727272727,-0.06666666666666665,-1.0,-1.0,1,-0.9999999999999999,-0.7156857575110671,-1,0.9999999999999999,-1.0,0.33333333333333326,-1.0,-0.33333333333333326,0.0,0.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,-0.39123677519873035,-0.9999999999999999,0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,1.0,0.20000000000000018,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.3912367751987228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0,1,0,0,0
1216,1.0000000000000002,0.9999999999999999,0.8181818181818183,0.9999999999999998,-0.33333333333333326,-0.6533333333333332,0.45454545454545436,-0.6533333333333332,1.0,-1.0,1,1.0,-0.9576264358313692,-1,0.4285714285714285,-0.6363636363636362,-0.33333333333333326,-1.0,0.3333333333333335,0.0,-0.5,0.1428571428571428,-0.9705870281916518,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-0.9092712790476319,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,1.0,-0.19999999999999996,-0.9262869287783819,-1.0,1.0,-0.9999999999999999,-1.0,-0.926286928778533,-1.0,-0.90927127904758,-0.8181818181818181,-1.0,-1.0,-0.9837420238706238,-1.0,-1.0,0,0,1,1,0,0,1
169,1.0000000000000002,0.4285714285714285,-0.09090909090909083,0.41935483870967727,0.0,-0.19999999999999996,0.709090909090909,-0.19999999999999996,-1.0,-1.0,1,0.3333333333333335,-0.9815502385658736,-1,0.4285714285714285,0.2727272727272727,0.0,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-0.9589418349203718,-1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,-0.9604960477212101,-0.9999999999999999,0.0,-1,-1,0.3333333333333335,-1,-1.0,1.0,1.0,-0.8803017923019737,1.0,1.0,0.3333333333333335,-1.0,-0.8736945240729639,-1.0,-0.946069268522761,-0.8181818181818181,-1.0,1.0,-0.9473345370704178,1.0,-1.0,1,0,0,1,0,0,1
2923,0.4545454545454546,0.4285714285714285,-0.2727272727272727,-0.935483870967742,0.0,-0.3599999999999999,0.2727272727272727,-0.3599999999999999,-1.0,-1.0,-1,-0.9999999999999999,-1.0,1,-1.0,-0.09090909090909083,0.0,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9960533923315555,1.0,-1,0.0,0.5,-1.0,-1.0,1.0,-1.0,-0.5999999999999999,0.0,-1,1,-0.33333333333333326,0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.2727272727272727,-1.0,-1.0,-0.9950480089652161,-1.0,-0.9972042770994431,0,0,1,1,0,0,1
1479,-1.0,-1.0,-1.0,-0.3548387096774195,-0.33333333333333326,-0.6266666666666666,-0.09090909090909094,-0.6266666666666666,1.0,1.0,1,-0.33333333333333326,-0.41687543646929104,-1,-0.1428571428571429,-1.0,-0.33333333333333326,-1.0,0.3333333333333335,0.0,0.0,0.1428571428571428,-1.0,1.0,-1,0.0,0.0,-1.0,1.0,0.0,-0.416875436469232,-0.5999999999999999,-0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,1.0,-0.19999999999999996,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.4168754364692562,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
215,-1.0,-1.0,-1.0,0.41935483870967727,0.0,-0.30666666666666664,0.709090909090909,-0.30666666666666664,-1.0,-1.0,-1,0.3333333333333335,-0.9962731092937062,1,0.4285714285714285,-1.0,0.0,-1.0,0.3333333333333335,0.0,0.5,0.1428571428571428,-1.0,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-0.9920201183558245,-0.9999999999999999,0.0,1,-1,-0.9999999999999999,-1,-1.0,-1.0,0.6000000000000001,-1.0,1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9920201183558762,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
543,1.0000000000000002,0.4285714285714285,0.09090909090909105,-0.3548387096774195,0.0,-0.2533333333333332,0.38181818181818183,-0.2533333333333332,-1.0,-1.0,-1,-0.33333333333333326,-0.9927277996496651,1,0.4285714285714285,0.09090909090909105,0.0,-1.0,1.0,1.0,0.0,0.1428571428571428,-0.9976807199397436,1.0,-1,0.0,1.0,-1.0,1.0,1.0,-0.9927277996497442,-0.5999999999999999,0.0,-1,1,-0.33333333333333326,0,0.0,-1.0,0.20000000000000018,-0.9944911519931343,1.0,1.0,-0.33333333333333326,-1.0,-0.9894653682414118,0.0,-0.9927277996496867,-0.8181818181818181,-1.0,-1.0,-0.9970898921224177,-1.0,-1.0,1,0,1,1,0,0,1
1221,-1.0,-1.0,-1.0,0.35483870967741926,0.6666666666666667,0.2266666666666668,-0.2727272727272728,0.2266666666666668,-1.0,-1.0,1,0.3333333333333335,-0.9434993668562777,-1,0.4285714285714285,-1.0,0.6666666666666667,-1.0,1.0,1.0,0.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-0.879022917266465,-0.9999999999999999,0.6666666666666667,1,-1,-0.9999999999999999,-1,-1.0,1.0,0.20000000000000018,-1.0,-1.0,1.0,-0.9999999999999999,1.0,-1.0,-1.0,-0.8790229172665595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0
1498,1.0000000000000002,0.9999999999999999,-0.09090909090909083,-0.29032258064516125,0.6666666666666667,0.17333333333333356,0.6363636363636362,0.17333333333333356,-1.0,1.0,-1,-0.33333333333333326,-1.0,1,-1.0,0.2727272727272727,0.6666666666666667,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,1.0,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,0.6666666666666667,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,1.0,-1.0,-1.0,-1.0,-0.8181818181818181,1.0,-1.0,0.10549700556420993,-1.0,1.0,0,0,1,1,1,1,1
315,0.6363636363636365,0.9999999999999999,0.2727272727272727,-0.935483870967742,-0.33333333333333326,-0.6266666666666666,0.2727272727272727,-0.6266666666666666,1.0,-1.0,-1,-0.9999999999999999,-0.9598209883707097,1,0.4285714285714285,-0.4545454545454545,-0.33333333333333326,-1.0,1.0,1.0,-0.5,0.1428571428571428,-0.9873577518009136,1.0,-1,0.0,0.5,-1.0,1.0,1.0,-0.9598209883707215,-0.5999999999999999,-0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,-1.0,-0.19999999999999996,-0.9775062338236666,-1.0,1.0,-0.33333333333333326,-1.0,-0.9569849189464481,0.0,-0.959820988370822,-0.4545454545454545,-1.0,-1.0,-0.9841371869206237,-1.0,-1.0,0,0,1,1,0,0,1
2853,1.0000000000000002,0.4285714285714285,0.09090909090909105,-0.3548387096774195,0.33333333333333326,0.01333333333333342,0.38181818181818183,0.01333333333333342,-1.0,1.0,1,-0.33333333333333326,-1.0,-1,-1.0,0.09090909090909105,0.33333333333333326,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.9938692640520287,1.0,-1,0.0,0.0,-1.0,1.0,0.0,-1.0,-0.5999999999999999,0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.8181818181818181,1.0,-1.0,-0.9923074822730055,-1.0,-0.9936073187214315,1,0,0,1,0,0,0
1871,0.4545454545454546,0.9999999999999999,-0.4545454545454545,0.29032258064516125,-1.0,-0.8933333333333333,0.3090909090909091,-0.8933333333333333,-1.0,-1.0,1,0.3333333333333335,-1.0,-1,-1.0,0.09090909090909105,-1.0,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.737242615432401,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-1.0,-0.9999999999999999,-1.0,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.2727272727272727,-1.0,-1.0,-0.8547612490853442,-1.0,-0.738650244278305,1,0,1,1,0,0,0
2801,1.0000000000000002,-0.1428571428571429,0.4545454545454546,0.29032258064516125,-1.0,-0.9733333333333333,-0.5636363636363637,-0.9733333333333333,-1.0,-1.0,1,0.3333333333333335,-1.0,-1,-1.0,-0.2727272727272727,-1.0,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.9911756552154398,1.0,-1,0.0,-0.5,-1.0,1.0,-1.0,-1.0,-0.5999999999999999,-1.0,-1,1,-0.33333333333333326,0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9889276867800522,-1.0,-0.991113716817501,0,0,0,1,0,0,0
2031,1.0000000000000002,-0.1428571428571429,0.8181818181818183,0.41935483870967727,-0.33333333333333326,-0.5199999999999999,-0.23636363636363644,-0.5199999999999999,1.0,-1.0,-1,0.3333333333333335,-1.0,1,-1.0,-0.6363636363636362,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.9530831890846643,1.0,-1,0.0,-0.5,-1.0,1.0,-1.0,-1.0,-0.5999999999999999,-0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9411313090749673,-1.0,-0.9579144294659597,0,0,0,1,0,0,1
1244,-1.0,-1.0,-1.0,0.29032258064516125,0.0,-0.3866666666666665,-0.1636363636363637,-0.3866666666666665,-1.0,-1.0,-1,0.3333333333333335,-0.8033482461010073,1,0.9999999999999999,-1.0,0.0,-1.0,1.0,1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-0.5789364795150505,-0.9999999999999999,0.0,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-0.6,-1.0,1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.5789364795151131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0
1990,1.0000000000000002,0.4285714285714285,0.2727272727272727,-0.935483870967742,0.0,-0.41333333333333333,0.2727272727272727,-0.41333333333333333,-1.0,-1.0,-1,-0.9999999999999999,-1.0,1,-1.0,-0.09090909090909083,0.0,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9980265065526399,1.0,-1,0.0,0.5,-1.0,-1.0,1.0,-1.0,-0.5999999999999999,0.0,-1,1,-0.33333333333333326,0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9975237665662253,-1.0,-0.9986020042303354,0,0,1,1,0,0,0
1021,1.0000000000000002,0.4285714285714285,-0.8181818181818181,0.41935483870967727,0.0,-0.17333333333333334,0.709090909090909,-0.17333333333333334,-1.0,-1.0,-1,0.3333333333333335,-0.9268919228810295,1,0.4285714285714285,1.0000000000000002,0.0,-1.0,1.0,1.0,0.0,0.1428571428571428,-0.9435654278552792,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-0.8434636675379222,-0.9999999999999999,0.0,1,-1,-0.9999999999999999,-1,-1.0,-1.0,0.20000000000000018,-0.8564646106072401,1.0,1.0,-0.9999999999999999,-1.0,-0.8564646106073555,-1.0,-0.8434636675378507,-0.8181818181818181,-1.0,-1.0,-0.968805874741904,-1.0,-1.0,0,0,1,1,0,1,1
1631,1.0000000000000002,0.9999999999999999,0.8181818181818183,-0.935483870967742,0.0,-0.41333333333333333,0.19999999999999996,-0.41333333333333333,-1.0,-1.0,-1,-0.9999999999999999,-1.0,1,-1.0,-0.6363636363636362,0.0,1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.7943117729811302,-1.0,-1,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.6000000000000001,0.0,-1,-1,1.0,1,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.8863061404754382,-1.0,-0.8703287735258707,0,0,1,1,0,1,0
2785,1.0000000000000002,-0.1428571428571429,0.6363636363636365,0.35483870967741926,-1.0,-0.8666666666666666,-0.0181818181818183,-0.8666666666666666,-1.0,1.0,1,0.3333333333333335,-1.0,-1,-1.0,-0.4545454545454545,-1.0,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.9743648771966567,1.0,-1,0.0,0.0,-1.0,1.0,0.0,-1.0,-0.5999999999999999,-1.0,-1,1,-0.33333333333333326,0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.8181818181818181,1.0,-1.0,-0.9678344266864557,1.0,-0.9736525585775746,0,0,0,1,0,0,0
141,-1.0,-1.0,-1.0,0.9354838709677418,-0.33333333333333326,-0.6533333333333332,0.23636363636363633,-0.6533333333333332,1.0,1.0,-1,1.0,-0.9947987012018393,1,-0.1428571428571429,-1.0,-0.33333333333333326,-1.0,0.3333333333333335,0.0,0.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-0.9888631698438676,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,-1.0,0.20000000000000018,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9888631698439023,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0,0,0,1,1,0,0
1332,-1.0,-1.0,-1.0,-0.3548387096774195,-0.33333333333333326,-0.43999999999999995,0.38181818181818183,-0.43999999999999995,1.0,-1.0,1,-0.33333333333333326,-0.7038207331711289,-1,0.9999999999999999,-1.0,-0.33333333333333326,-1.0,1.0,1.0,1.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-0.3658318203982843,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,1.0,1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.3658318203984714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
1306,-1.0,-1.0,-1.0,0.9354838709677418,-1.0,-1.0,0.1272727272727272,-1.0,-1.0,-1.0,-1,1.0,-0.3754011113998227,1,0.4285714285714285,-1.0,-1.0,-1.0,0.3333333333333335,0.0,1.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,0.3373682243385612,-0.9999999999999999,-1.0,1,-1,-0.9999999999999999,-1,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.3373682243383589,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,0,0,1,0,0,0
761,1.0000000000000002,0.4285714285714285,-0.6363636363636362,0.35483870967741926,-0.6666666666666666,-0.7866666666666666,-1.0,-0.7866666666666666,-1.0,-1.0,-1,0.3333333333333335,-0.7414035615505028,1,-0.1428571428571429,0.8181818181818183,-0.6666666666666666,-1.0,0.3333333333333335,0.0,1.0,0.1428571428571428,-0.8382947952071043,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-0.44630279364658165,-0.9999999999999999,-0.6666666666666666,1,-1,-0.9999999999999999,-1,-1.0,-1.0,1.0,-0.5932867256337717,-1.0,1.0,-0.9999999999999999,-1.0,-0.5932867256338918,-1.0,-0.44630279364662684,-0.8181818181818181,-1.0,-1.0,-0.910617690158625,-1.0,-1.0,1,0,1,1,0,0,1
2026,0.6363636363636365,0.9999999999999999,0.09090909090909105,-0.935483870967742,0.0,-0.30666666666666664,0.2727272727272727,-0.30666666666666664,-1.0,-1.0,-1,-0.9999999999999999,-1.0,1,-1.0,-0.2727272727272727,0.0,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9980265065526399,1.0,-1,0.0,0.5,-1.0,1.0,1.0,-1.0,-0.5999999999999999,0.0,-1,1,-0.33333333333333326,0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.4545454545454545,-1.0,-1.0,-0.9975237665662253,-1.0,-0.9986020042303354,1,0,1,1,0,0,1
292,1.0000000000000002,0.4285714285714285,-0.09090909090909083,0.29032258064516125,0.9999999999999998,0.4666666666666668,-0.5636363636363637,0.4666666666666668,-1.0,1.0,-1,0.3333333333333335,-0.9864306729028771,1,-0.1428571428571429,0.2727272727272727,0.9999999999999998,-1.0,-0.9999999999999999,-1.0,0.0,0.1428571428571428,-0.9695855524850864,1.0,-1,0.0,-1.0,1.0,1.0,-1.0,-0.9864306729029843,-0.5999999999999999,0.9999999999999998,-1,1,-0.33333333333333326,0,0.0,-1.0,0.20000000000000018,-0.9314744764588819,-1.0,1.0,-0.33333333333333326,-1.0,-0.8689578736501847,0.0,-0.986430672902859,-0.8181818181818181,1.0,-1.0,-0.9618375870934456,-1.0,-1.0,1,0,0,0,1,0,1
885,1.0000000000000002,0.9999999999999999,0.8181818181818183,-0.3548387096774195,-0.33333333333333326,-0.5733333333333333,-0.09090909090909094,-0.5733333333333333,1.0,-1.0,-1,-0.33333333333333326,-0.7742705479074216,1,0.1428571428571428,-0.6363636363636362,-0.33333333333333326,-1.0,0.3333333333333335,0.0,-0.5,0.1428571428571428,-0.8354110214276695,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-0.5166763789758115,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-0.19999999999999996,-0.5836117081549963,-1.0,1.0,-0.9999999999999999,-1.0,-0.5836117081552633,-1.0,-0.5166763789760385,-0.8181818181818181,-1.0,-1.0,-0.9090236885197258,-1.0,-1.0,0,0,1,1,0,0,1
1497,1.0000000000000002,0.9999999999999999,1.0000000000000002,0.9999999999999998,0.0,-0.2533333333333332,-0.8181818181818182,-0.2533333333333332,-1.0,-1.0,1,1.0,-1.0,-1,-1.0,-0.8181818181818181,0.0,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.8165752899671375,-1.0,-1,-1.0,1.0,-1.0,1.0,1.0,-1.0,-0.9999999999999999,0.0,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.898612266156121,-1.0,-0.8169811823707828,1,0,1,1,0,1,1
371,1.0000000000000002,0.1428571428571428,0.09090909090909105,-0.935483870967742,0.33333333333333326,0.09333333333333349,0.2727272727272727,0.09333333333333349,-1.0,-1.0,-1,-0.9999999999999999,-0.988168767605006,1,-0.1428571428571429,0.09090909090909105,0.33333333333333326,-1.0,-0.33333333333333326,0.0,1.0,0.1428571428571428,-0.9964403802360783,1.0,-1,0.0,-0.5,-1.0,1.0,-1.0,-0.9881687676050547,-0.5999999999999999,0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,-1.0,1.0,-0.9910384835553867,-1.0,1.0,-0.33333333333333326,-1.0,-0.9828627917081335,0.0,-0.9881687676050037,-0.8181818181818181,-1.0,-1.0,-0.9955335805736935,-1.0,-1.0,0,0,0,1,0,0,1
759,1.0000000000000002,-0.1428571428571429,0.6363636363636365,0.29032258064516125,-1.0,-0.9199999999999999,-0.5636363636363637,-0.9199999999999999,-1.0,-1.0,-1,0.3333333333333335,-0.2827797603888257,1,-0.1428571428571429,-0.4545454545454545,-1.0,-1.0,-0.33333333333333326,0.0,0.0,0.1428571428571428,-0.19910133381144746,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,0.5356856629349573,-0.9999999999999999,-1.0,1,-1,-0.9999999999999999,-1,-1.0,-1.0,0.20000000000000018,1.0,-1.0,1.0,-0.9999999999999999,-1.0,0.9999999999999998,-1.0,0.5356856629351199,-0.8181818181818181,-1.0,-1.0,-0.5573044613841043,-1.0,-1.0,1,0,1,1,0,0,1
1960,1.0000000000000002,0.4285714285714285,0.4545454545454546,0.29032258064516125,-0.6666666666666666,-0.7866666666666666,-0.6363636363636365,-0.7866666666666666,-1.0,-1.0,-1,0.3333333333333335,-1.0,1,-1.0,-0.2727272727272727,-0.6666666666666666,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,0.5939478244912635,1.0,-1,0.0,-0.5,-1.0,1.0,-1.0,-1.0,-0.5999999999999999,-0.6666666666666666,-1,1,-0.33333333333333326,0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.8181818181818181,-1.0,-1.0,1.0,-1.0,0.4298116663610969,0,0,0,1,0,0,0
1159,1.0000000000000002,0.9999999999999999,0.4545454545454546,0.35483870967741926,0.6666666666666667,0.20000000000000018,0.6727272727272726,0.20000000000000018,-1.0,-1.0,-1,0.3333333333333335,-0.8658389020250733,1,0.9999999999999999,-0.2727272727272727,0.6666666666666667,-1.0,1.0,1.0,-0.5,0.1428571428571428,-0.8964365572034182,-1.0,-1,-1.0,1.0,-1.0,1.0,1.0,-0.7127391792578068,-0.9999999999999999,0.6666666666666667,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-0.19999999999999996,-0.736597292692307,-1.0,1.0,-0.9999999999999999,1.0,-0.7365972926923704,-1.0,-0.7127391792577664,-0.8181818181818181,-1.0,-1.0,-0.9427554620512149,-1.0,-1.0,0,0,1,1,1,1,1
2140,1.0000000000000002,0.9999999999999999,0.6363636363636365,0.29032258064516125,0.0,-0.22666666666666657,-0.6000000000000001,-0.22666666666666657,-1.0,-1.0,1,0.3333333333333335,-1.0,-1,-1.0,-0.4545454545454545,0.0,-1.0,0.3333333333333335,0.0,-1.0,-0.9999999999999999,-0.9929442561810441,1.0,-1,0.0,0.0,-1.0,-1.0,0.0,-1.0,-0.5999999999999999,0.0,-1,1,-0.33333333333333326,0,0.0,1.0,-1.0,-1.0,1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9949806282729189,-1.0,-0.9927481994766663,0,0,1,1,0,0,0
3120,1.0000000000000002,-0.1428571428571429,-0.4545454545454545,0.29032258064516125,-0.33333333333333326,-0.5466666666666666,0.8181818181818181,-0.5466666666666666,1.0,-1.0,1,0.3333333333333335,-1.0,-1,-1.0,0.6363636363636365,-0.33333333333333326,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9394304554877173,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-1.0,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9665202749566132,-1.0,-0.9394751987139456,1,0,1,1,0,1,0
3279,1.0000000000000002,0.4285714285714285,-0.09090909090909083,0.35483870967741926,-1.0,-0.8933333333333333,-0.0181818181818183,-0.8933333333333333,-1.0,-1.0,1,0.3333333333333335,-1.0,-1,-1.0,0.2727272727272727,-1.0,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.8782586341579421,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-1.0,-0.9999999999999999,-1.0,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9327076423042002,-1.0,-0.8789108200463718,0,0,1,1,0,0,0
2229,1.0000000000000002,0.4285714285714285,1.0000000000000002,0.41935483870967727,0.9999999999999998,0.44000000000000017,0.709090909090909,0.44000000000000017,-1.0,1.0,-1,0.3333333333333335,-1.0,1,-1.0,-0.8181818181818181,0.9999999999999998,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9966368657553735,-1.0,-1,-1.0,1.0,1.0,1.0,1.0,-1.0,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,1.0,-1.0,-0.9981410325816874,1.0,-0.9965944264610903,1,0,1,0,1,1,1
